뉴스제목,주가변동
 시그널   회사는 매력적인데    롯데렌탈  청약 첫 날 경쟁률      대  ,0
살아난 리츠 투심 디앤디플랫폼리츠에    조 몰려  마켓인사이트 ,0
롯데쇼핑의  반전 노림수  통할까,0
 공모주 투자 수익  공식 통했다 새내기     이상 공모가 웃돌아,0
 이번 주 증시 캘린더 롯데렌탈 아주스틸 등  개사 공모주 청약   크래프톤 코스   ,0
 유가증권 주간메모   월  일 월     월   일 금 ,0
올해 신규상장      이상 공모가 상회 십중팔구  수익 ,0
장 마감후 기업공시  월   일 ,0
 커피 한 잔  가격으로 아파트 투자하는 법  더 머니이스트 최원철의 미래집 ,0
깨진  공모주 따상  신화  롯데렌탈 아주스틸 어떤 성적표 받을까,0
한국거래소   분기 온라인 IR 개최 한화 등   개사,0
한국거래소   분기 유가증권시장 온라인 기업설명회 개최,0
거래소   분기 유가증권시장 온라인 IR 개최,0
거래소   분기 유가증권시장 온라인 IR 개최,0
 년 만에    리츠  등장  리츠 IPO 봇물  큰장 선다 ,0
거래소   분기 유가증권시장 온라인 IR 개최,0
 K 리츠  부활 신호탄 하반기 리츠 IPO 대전 펼쳐진다,0
 시그널  노무라 IB부문 대표에 금한철 BNP파리바 본부장 내정,0
 기업공시  월   일 두산인프라코어  최대주주 현대제뉴인 외  인으로 변경 등,0
디앤디플랫폼리츠 흥행  청신호   SK리츠 등 출격 대기,0
 리츠로 리치되자  수익률 배당수익  두 마리 토끼 한번에,0
 fn마켓워치 SPC그룹 본사 매각 잰걸음  매각 주관사 선정,0
흔들리는 증시 속에 재조명 받는 리츠 투자,0
 fn마켓워치 판교 랜드마크  알파리움타워  매각 막 올랐다,0
 특징주  디앤디플랫폼리츠  상장 첫날  약세 ,0
 청약 흥행 돌풍 이어갈까   디앤디플랫폼리츠  오늘 코스피 상장,0
디앤디플랫폼리츠 오늘   일  상장 리츠시장 흥행 신호탄 쏠까,0
디앤디플랫폼리츠  상장 첫날 공모가    웃돌아,0
 기준금리 인상  배당 매력  물만난 공모리츠,0
정도경영 원칙 건축명가  인천 청라  초고층 랜드마크  선보여,0
SK리츠  청약 첫날 경쟁률  대   둘째날 흥행 이어갈까,0
 나 SK 본사 건물주야  석달마다 배당 나오는 SK리츠   조원 몰렸다,0
 흥행 대박  SK리츠   K 리츠  새 역사 썼다,0
SK리츠 공모에   조원 몰려  역대 최대  경쟁률    대 ,0
 역대 최대  SK리츠      뭉칫돈  억 납부 시   주 전망,0
역대급 IPO 시장에도   신통찮은 새내기주 주가,0
 주린이의 공모주  매달  스벅 커피   잔이 공짜 SK리츠  분기배당 매력  뿜   ,0
차갑게 식은 공모주 펀드 시장  한달새     억 빠져나갔다,0
 시그널  부동산 재벌 신세계도 리츠 만든다,0
 월 IPO 기업 모두 공모가 상회 수익률은 낮아져,0
 인사이드 스토리 롯데 이어 SK가 리츠 만든 까닭,0
 fn마켓워치 동학개미 공모주펀드에서 손 떼나   월     억원 순유출,0
롯데  페트 회수 로봇 도입해 플라스틱 선순환 프로젝트 시행,0
곧 배당투자 계절 찬 바람 불기 전 담아둘 배당 는 ,0
한샘과 시너지로 실적 개선땐  호텔롯데  상장 청신호,0
SK리츠 현대  금주 상장  흥행 이어갈까,0
SK리츠 이름값 톡톡   상장 첫날  넘버   꿰차,0
SK리츠 상장 첫날 거래량 폭발   위 ,0
SK리츠 코스피 안착 공모 리츠 흥행  파란불 ,0
 본사 매각 리츠 설립  부동산 활용 속도내는 신세계그룹,0
중위험 중수익 원한다면 부동산 펀드 리츠  더 머니이스트 하박사의 쉬운 펀드 ,0
김대형 리츠협회장   리츠 시장 확장에 맞춰 리츠산업 선진화 및 업계 발전 도모해   ,1
경자년 달굴 새내기  SK바이오팜 호텔롯데 카뱅  IPO    ,1
NH투자증권   iSelect K REITs TR  지수 출시,1
NH투자증권   아이셀렉트 케이리츠 토탈리턴  지수 출시,1
NH투자증권  아이셀렉트 케이리츠 토탈리턴 리츠지수 출시,1
NH투자증권   아이셀렉트 케이리츠 토탈리턴  지수 출시,1
NH투자증권  아이셀렉트 케이리츠 토탈리턴 지수 출시,1
롯데리츠  올해도 세제혜택 배당수입 등 기대감 유효  NH,1
롯데리츠  안정적 배당 매력 부각 NH,1
 I 리포트  롯데리츠  안정적 배당수익 부각 NH ,1
 클릭 e종목  롯데리츠  안정적 배당수익 여전히 매력적 ,1
 주가 빠진 롯데리츠  다시 매력 생겼다 ,1
작년 열기는 거품   급격하게 얼어붙은  리츠 ,1
 빅데이터MSI 시장심리 톱   이마트 삼성전자 농심 LG 현대로템,1
  만원이면 나도   건물주 배당 매력 리츠의 재발견,1
 수익형부동산  빨간불   규제 빈틈 파고든 오피스텔 상가,1
물류센터에서 주유소까지 영토 넓히는 공모 리츠,1
 파워 금융인     최현만 미래에셋대우 수석부회장  해외 법인 순이익     억   ,1
 파워 금융인     정영채 NH투자증권 사장  지난해 창사 이후 최대 순이익 달   ,1
 환매 쉽고 배당수익 높은 리츠 투자  세제 혜택도 쏠쏠   제  회 fn재테크쇼   ,1
중형주 편입 효과도 날린 코로나   개 중  개만 찔끔 주가 상승,1
매장 방문객 줄자 리츠 주가  주르륵   지금 사도 괜찮을까,1
 주가 빠진 상장 리츠  배당수익률 고려하면 지금이 투자 적기 ,1
중형주 편입 효과도 감염시킨 코로나,1
부동산투자신탁거품인가 조정인가 민낯  따져봐야,1
코로나  로 다시 부각되는 리츠   신영 ,1
 플러스  리츠도 있다 거품인가 조정인가   민낯  따져봐야,1
 단독 신도림 디큐브시티 백화점  신한금융투자 품으로,1
삼성   롯데리츠  구조조정 점포 편입 희박 ,1
코로나 하락장에 배당수익률   대 주식 속속 등장,1
배당수익   로 껑충 매력커진 리츠,1
롯데리츠  롯데쇼핑 구조조정 우려는 기우  과매도 구간 ,1
 잘 나가던  공모리츠  코로나  에 급제동,1
 실전재테크 미지의  제로금리 시대   피난처는 어디에,1
비어가는 상가  공모 리츠도  코로나 불똥 ,1
공모가 밑으로 뚝 떨어진 리츠 배당 매력  쑥 ,1
아산 배방에 공공지원 민간임대주택 들어선다,1
아산 배방지구 공공지원 민간임대 사업자 공모,1
국토부  공적 지원으로 임대료 낮추고  삶의 질 높인다 ,1
충남 아산배방지구  공공 임대주택  건설 택지공모 참가의향서 접수,1
주가 하락에 상가 임대료 불안하지만  리츠  오히려 안전투자처 ,1
 Money   Riches  배당수익률     대 분리과세 리츠 투자매력 쑥 ,1
코로나  에 상업 부동산  흔들  국내외 리츠 손실 확대,1
빈 방이 늘어간다 리츠 손실 확대,1
코로나에 상업용 부동산도 흔들,1
분리과세 혜택 적용  공모리츠 살릴수 있을까,1
 마켓인사이트 DWS 자산운용   대어들 잇따라 상장하는 한국 리츠 시장 매력적 ,1
한국투자증권      억 공모한 롯데리츠 돌풍 이끌어,1
제  회 한국 IB대상 종합대상 NH투자 ,1
특화설계로 전용면적보다 더 넓게   고양 삼송 우미라피아노   월  일 분양,1
균형 잡힌 생활 누리는 효율적 주거 공간  고양 삼송 우미라피아노   월  일 분   ,1
 마켓인 MBK의  당근과 채찍  롯데카드 새 경영진에 스톡옵션,1
RBDK  실사용 면적 높인 특화설계 적용  고양 삼송 우미라피아노   일 분양,1
고양 삼송지구 주거 시설 공급 막바지  미래가치 주목 받는  고양 삼송 우미라피아   ,1
코로나  로 주저앉은 리츠  국내는 배당 줄이지 않을 것 ,1
위기의 호텔     박에 조식  끼  서비스도 등장,1
 고양 삼송 우미라피아노  분양 특화설계로 실사용 면적 극대화,1
수도권 분양권 전매제한 풍선효과로 주목받는 신규 분양 단지     고양 삼송 우미   ,1
리츠 ETF 나온다는데 원유 그림자  성큼 ,1
 취향 따라 공간 활용  도시와 자연이 어우러진 단지형 주택  고양 삼송 우미라피   ,1
 M A 이사람   이준혁 지평 변호사  수요 공급 명분  박자  스폰서 리츠 시   ,1
 마켓인사이트   년 넘게 버려졌던 땅   알파돔시티 가 이제는 카카오 네이버가    ,1
 M A 이사람 이준혁 지평 변호사  수요 공급 명분 삼박자  스폰서 리츠  시대   ,1
코로나에 낙폭 확대  저평가 고배당 매력 커진 리츠,1
 준서울  삼송지구 주거시설 공급 막바지에 희소성까지  고양 삼송 우미라피아노     ,1
 시그널   년만에  IPO 대어    SK바이오팜    공모 가능할까,1
단지형 주택 단지  고양 삼송 우미라피아노  분양 중,1
K 방역  믿음직  배당수익  먹음직  리츠  살 때 됐다,1
 분양권 전매 제한 피하자   월 전 분양하는 신규 단지 주목   고양 삼송 우미   ,1
미래에셋자산운용   TIGER KIS부동산인프라채권TR ETF  상장기념 이벤트,1
미래에셋운용   TIGER KIS부동산인프라채권TR ETF  상장기념 이벤트,1
코로나에 외면받던 리츠  다시 투심 불붙네,1
미래에셋   TIGER KIS부동산인프라채권TR ETF  상장기념 이벤트,1
미래에셋자산운용   TIGER KIS부동산인프라채권TR ETF  상장 기념 이벤트,1
미래에셋자산운용  TIGER KIS부동산인프라채권TR ETF 상장기념 행사,1
미래에셋운용   TIGER KIS부동산인프라채권TR ETF  상장 이벤트,1
미래에셋자산운용   TIGER KIS부동산인프라채권TR ETF  상장 이벤트,1
미래에셋운용  TIGER KIS부동산인프라채권TR ETF 상장 이벤트,1
미래에셋운용  TIGER KIS부동산인프라채권TR ETF  상장기념 이벤트,1
 I 리포트  롯데리츠  시장 상황에 따라 대응 가능 목표가  유지  삼성증권,1
롯데리츠  추가자산 편입계획 유효  삼성증권,1
혼선 빚는 리츠 부동산펀드 세제혜택 기준   절세도 늦어져,1
 여의도TMI  리츠계 샛별  NH프라임리츠  상장 후 관심 뚝 떨어진 이유,1
아파트의 편리함에 나만의 라이프 스타일까지 누린다 단지형 주택  고양 삼송 우미라   ,1
오피스 주유소 호텔 골라 투자  각양각색  리츠  하반기 줄상장,1
 위축된 공모리츠 코로나  부동산 타격 커 배당 유지될까,1
 위축된 공모리츠 변화의 바람 부는 리츠시장 투심 돌아올까,1
 위축된 공모리츠  고를 반찬이 없다  리츠상품 다양화해야,1
 위축된 공모리츠 유통 오피스 올인하다 마이너스 성장,1
탈   아파트족 사로잡는 잔디 마당  테라스까지    고양 삼송 우미라피아노  분   ,1
하반기  리츠 가 다시 뜬다 롯데리츠 이리츠코크렙  주목 ,1
반등하는 리츠   저금리 속 투자 매력 높아 ,1
 준서울권  인프라 완비된 고양 삼송지구 신규 분양 단지 주목     고양 삼송    ,1
증시 반등해도 맥못춘  공모 리츠  볕드나,1
이제는 오를 일만 남았나  반등세 타기 시작한 리츠,1
  일 장 마감 후 주요 종목뉴스,1
롯데쇼핑의 롯데리츠 보호예수기간   일 만료,1
움츠렸던 공모리츠 반등 신호탄 증권가  투자 적기 ,1
수도권 주거단지 단지형 주택  고양 삼송 우미라피아노  분양,1
기준금리 인하에 증권 은행   활짝  한국금융지주    강세,1
미래에셋대우  운용에     억원 규모 PI 출자 단행,1
 재송   일 장 마감 후 주요 종목뉴스,1
줄폐업에도    배당  주유소 리츠의 유혹,1
늘어나는 후분양 아파트 강일 위례 후분양  빠른 입주의 매력,1
롯데리츠  부동산업종 차선호주 유지 KTB투자증권,1
 층간 소음 NO  단독주택 단지  고양 삼송 우미라피아노 특화설계로 실사용 면적   ,1
수수료 할인도 불사 증권사 무한경쟁   대어 가 온다 활기찾는 IPO ,1
 시그널  첫 해외부동산 재간접 리츠 상장  임박    국토부 인가확보,1
전매 제한 규제 피한 수도권 주거단지 어디     고양 삼송 우미라피아노  분양    ,1
 시그널  SK바이오팜   일 IPO 수요예측   최대      억원 공모,1
신사업 투자할  실탄 이 급해 유통업체  알짜 부동산 팝니다 ,1
부동산 파는 유통가 갤러리아광교도 세일즈앤리스백 추진,1
삼송지구 인프라에 서울 바로 옆 입지까지 주목  신개념 주거공간  고양 삼송 우미   ,1
백화점부터 대형마트까지 유통가 부동산 매각 행렬,1
부동산 잇따라 매각하는 유통업계,1
자산 팔고 또 팔고  유통업계  재무구조 개선 위해 자산 유동화 속도,1
이지스밸류플러스  공모주 청약 경쟁률       대  ,1
청약 광풍 속 통장 필요 없는 단지형 주택  반짝    고양 삼송 우미라피아노     ,1
고강도 부동산 대책 건설주 아닌 리츠 에 유동성 몰린다,1
부동산 규제 속 인프라 완비된 수도권 택지지구  고양 삼송지구  고양 삼송 우미라   ,1
초저금리 시대 투자 대안  리츠   맵스제 호 등 IPO 관심,1
첫 아파트리츠 경쟁률    대 ,1
부동산 리츠 투자로     수익  나도 청약해볼까,1
미래에셋맵스제 호  리테일에서 복합형 리츠로 기대 KTB,1
제이알글로벌리츠  증권신고서 효력 발생 내달 코스피 상장,1
건물까지 판다   보험사 자본확충은 진행형,1
레지던스리츠 부진한 청약결과  배당보단 차익실현 ,1
올해 첫 공모리츠 청약  아쉬운 성적표  하반기 투자전략은 ,1
 시그널  요즘 핫하다는  물류센터 리츠  국내 상륙   공모액 역대 최고,1
 빨강파랑 어떤 빌딩의 주인이 돼볼까,1
첫날 공모가 하회 리츠 옥석가리기 시작됐다,1
 따상  에이프로  급락  이지스밸류리츠 상장 첫날 상반된 성적표,1
태평로빌딩 인기 예전같지 않네 잘 나가던 리츠  주춤 ,1
커피 한잔 값으로 벨기에 빌딩 투자 제이알글로벌리츠 수요예측 시작,1
 물꼬  터진 리츠 상장 하반기  곳  조원 이상 공모,1
안전자산인 배당  리츠  수익률 낮자 투자금 썰물,1
부동산 가치가 얼만데   롯데 창업주 유산이 고작  조원  양철민의 인더스트리 ,1
인기 식은 리츠 흥행 줄줄이 실패하는 이유,1
쏟아지는 공모상장 리츠 주유소 물류센터 투자 배당수익     ,1
상승장에 투자자 외면받는 리츠     수익률에도 인기 시들,1
 마켓인사이트 리츠  인기 뚝 떨어지자 상장도 줄줄이 연기,1
하이투자증권  고배당  선진국 지수 ETF 골고루 담아,1
 마켓인  반짝인기  끌던 상장 리츠 성장성 한계에  먹구름 ,1
부동산 자산 다양화에도 리츠 주가 펀드 동반  지지부진 ,1
  기신도시 진단    교통난에 전세대란까지    후폭풍은 어쩌나,1
LH  파주와동 울산다운 공공지원 민간임대 우선협상대상자 선정,1
이번엔 시애틀 미국에 세 번째 롯데호텔,1
롯데호텔  코로나   속  롯데호텔 시애틀  개장,1
롯데호텔   시애틀 개장  코로나 불황 속 확장 이유는 ,1
변동성 확대에 다시 뜨는 리츠,1
 체질 개선도 못하게 하면 어쩌나  발목 잡힌 마트  위 홈플러스,1
 단독 마켓인사이트 몸집 불리는 롯데리츠 새 자산 편입 위해     억 이상 유상   ,1
롯데리츠  유상증자로  덩치  키운다,1
 새 판 짜는 롯데  스페셜티 고부가가치 산업 에 집중,1
 시그널  리파이낸싱에서 유상증자까지   공모리츠  수익성방어 안간힘,1
법무법인 태평양   부동산신탁 쟁점정리 및 향후 전망  웨비나,1
하늘은 높고 리츠는 달린다  코스피    오를 동안 리츠는    급등,1
 건강한 연금만들기    백만장자 되고 싶어   연금에 리츠 담아봐,1
연말 배당시즌에 다시 불타는 리츠주,1
코람코  블라인드 펀드로  신림동 포도몰  인수,1
코람코자산신탁  블라인드펀드로 신림동  포도몰  인수,1
코람코  블라인드펀드로 신림동  포도몰  인수,1
코람코  블라인드펀드로 신림동 포도몰 인수,1
코람코  블라인드펀드로 서울 신림동 포도몰 인수,1
코람코  신림동 포도몰     억 인수,1
코람코  신림동 포도몰     억원에 인수  서남권 리테일 명소 ,1
코람코  블라인드펀드로 신림동  포도몰  인수,1
 시그널  코람코  블라인드펀드로 신림동 포도몰 품었다,1
코람코신탁  블라인드펀드로 신림동 포도몰 인수,1
코람코 블라인드펀드  신림동 포도몰     억원에 인수,1
 fn마켓워치 코람코      억에 신림동 포도몰 인수 완료,1
롯데쇼핑  이커머스 성공하려면 물류투자 먼저 SK ,1
SK그룹  리츠 시장 진출 서린사옥   년 만에 되사나,1
치솟는 글로벌 리츠 지수 상장 리츠 반등 속도 낼까,1
백신 기대감에 글로벌 리츠지수  주일 새    상승 회복 속도 낼까,1
롯데리츠  신규 자산 편입 긍정적 유진,1
 비즈톡톡   현금이 최고   건물 팔아서  사업 투자금 확보하는 유통 업계,1
 롯데 신세계가 e커머스에 부진한 진짜 이유   오프라인 DNA   성공의 덫     ,1
 마켓인사이트 롯데리츠  자산 편입으로 임대료 수익만 약     억원 전망,1
      그린하우징어워드  국토교통부장관상 GS건설 환경부장관상 파란이사 영예,1
자산 순환매 장세 원유 리츠로 돈 몰린다,1
내 건물 팔고 다시 세살이  유통업계에 무슨일이,1
이리츠코크렙  불투명한 추가 자산 편입 목표가  NH,1
 미리보는 이데일리신문   정부 공급대책 미흡 이대론 전세난 지속 ,1
 인사  KB증권  최교풍 상무보 승진 외,1
 유통 공룡은 옛말  대형마트  자산 매각서 유동성 확보 고삐죈다,1
 인사 KB증권,1
 인사 KB증권,1
 인사 KB증권 부점장,1
 인사 KB증권,1
 인사  KB증권,1
 인사  KB증권,1
새해 건설업계 화두는  신사업  먹거리 창출해야  생존 ,1
버블 사상 최대인데  보험사  부동산 좀 사주세요 ,1
작년 리테일 투자 규모 역대 최고  온라인 강세에 대형 매장 매각 속도 ,1
 지난해 국내 리테일 투자 규모  역대 최고치 ,1
 fn마켓워치 지난해 리테일 부동산 투자 규모 역대 최고치,1
오늘의 증시 메모  월   일 ,1
 증시일정   일 ,1
 기업공시  월   일 주성엔지니어링     억 원 규모 반도체장비 공급계약 등,1
국내 첫 데이터센터 리츠 나온다는데 투심 다시 타오를까 분석  ,1
구조조정 롯데온 쌍끌이  롯데쇼핑  올핸 결실본다 ,1
공모가 밑도는 롯데리츠       억 유상증자 성공할까,1
물류센터 담은 리츠  투자자 관심 끌기  안간힘 ,1
신한알파리츠  여섯번째 자산 편입      대형 리츠로 성장 삼성,1
신한알파리츠       대형 리츠로 성장 삼성,1
 기업공시  월  일 에이티세미콘     억 원 규모 리더스기술투자 지분 양수 결   ,1
롯데리츠      억원 규모 유상증자 성공,1
 커피값으로 건물주되기  국내 상장 리츠 어떤게 있나,1
 시그널  다시 주목 받는  리츠    롯데리츠      억 증자 성공,1
쿠팡이 불 붙인 물류리츠  새 투자처로 떠올랐다,1
  일 장 마감후 주요종목 뉴스,1
롯데리츠      억원 규모 유상증자 흥행 성공,1
오늘의 증시 메모  월   일 ,1
롯데리츠      억 유상증자 성공,1
 마켓인사이트 롯데리츠     억원 규모 유상증자 성공,1
 커피값으로 건물주  어디 투자해볼까,1
쿠팡이 불 붙인 물류리츠  새 투자처로 떠올랐다,1
오늘의 증시 메모  월   일 ,1
 재송   일 장 마감후 주요종목 뉴스,1
급변하는 지수  피곤해  안정적인 리츠  주목 ,1
지난해  리츠  시장   조 돌파  문턱 낮아지며 개인투자 ,1
 투게더투자운용   잠실 시그마타워 매입 절차 완료,1
대우건설 출자  투게더투자운용   잠실 시그마타워 매입 완료,1
대우건설 출자 투게더투자운용  잠실역  시그마타워  매입,1
오늘의 증시 메모  월   일 ,1
부동산 간접투자로      배당  상장 리츠   개로 늘었다,1
 증시일정   일 ,1
 유가증권 메모     일  보통주추가상장 롯데리츠 등,1
변동장에 부활한 리츠 운용사  신규 진출 대형화로 경쟁 치열,1
 서대구 복합지식산업센터  기대 수요 그대로  두류 스타힐스 가 온다,1
서대구 역세권의 미래   두류 스타힐스 에서 찾았다 ,1
법무법인 광장  부동산특화 전문가   명 포진 금융조달 분쟁해결 등 탁월,1
자금 확보 나선 롯데쇼핑  롯데월드타워몰 지분 다 팔았다,1
  일 장 마감 후 주요 종목 뉴스,1
 e커머스 성공  사활 건 롯데쇼핑    조 M A 실탄 확보,1
장 중 기업공시  월   일 ,1
 초점   새로고침  누르는 롯데 부진한 이커머스  리셋  가능할까 ,1
롯데온의  새로고침    공격 마케팅으로 외형 성장 방점,1
   조 실탄 마련한 롯데  이베이코리아 품고 이커머스  빅   도약하나,1
경기 회복 타고   리츠 도 살아난다,1
롯데쇼핑   분기 영업익    억        백화점 웃고 마트 울고,1
롯데쇼핑  분기 영업이익        보복소비 덕 백화점 강세,1
 분기 롯데백화점 영업익       쑥  롯데온 적자 두배로,1
기름값 오르니 GS 영업익  활활 ,1
백화점덕분에 기사회생한 롯데쇼핑   분기 영업이익        ,1
웃음 되찾은 롯데쇼핑  분기 영업익     쑥,1
백화점 질주 롯데쇼핑   분기 웃었다,1
 롯데백화점 하이마트는 선방  마트 롯데온은 부진 ,1
 백화점이 주도  롯데쇼핑   Q 영업이익       ,1
백화점 선방에 롯데쇼핑   Q 영업이익       ,1
롯데쇼핑   분기 영업익    억원  전년 대비       증가 ,1
롯데쇼핑   분기 영업이익    억원 전년         종합 ,1
롯데쇼핑   Q 백화점 덕에 선방   할인점 e커머스 부진은 지속,1
거래소  상반기 유가증권시장 온라인 IR 개최,1
거래소  상반기 코스피 기업 온라인 IR 개최   롯데제과 등     참가,1
신동빈 하이마트 잠행 등 현장경영  이베이코리아 인수 앞두고 긴장감,1
롯데쇼핑  분기 영업이익    억원   지난해보다       증가,1
롯데쇼핑 이베스트     일 공매도 금지 과열종목 지정 감소세,1
 상장 리츠  지난해   대 배당률 법 제도 개선 필요 ,1
롯데쇼핑  올해 영업익 추정치     하향 조정 목표가  KB,1
소비 꿈틀   분기  빅   백화점 실적 개선,1
롯데쇼핑  올 영업익 추정치     하향조정 KB,1
 특징주  한국맥널티  롯데 이마트 이베이코리아 인수경쟁 속 파트너사 부각,1
  일 장 마감 후 주요 종목 뉴스,1
 나스닥에서 살아남기    일상 회복 기대감에 AWAY JETS 관심  쑥 ,1
롯데vs신세계의 이베이코리아  혈투  승자 누가 될까,1
 STOCK  기지개 켜는 롯데리츠   신규 자산 편입 효과 본격화 ,1
NH   롯데리츠  신규 자산 편입 올해 배당수익률   대 ,1
롯데리츠  신규자산 편입 효과 본격화 업종내  톱픽   NH,1
 클릭 e종목   롯데리츠  올해 배당수익률      전망 ,1
고개 드는 리츠 경기 회복기에 적합할까,1
롯데리츠  다양한 운용자산 배당수익률에 호재 NH,1
NH투자증권  롯데리츠  올해 배당수익률      전망 ,1
롯데리츠  다양한 자산 편입으로 성장 NH,1
리츠의 시대  이것만은 주의하자,1
침체됐던 리츠  활짝 핀다,1
 이베이 로 반전 노리는 롯데  온 오프 유통맹주  승자의 저주 ,1
e커머스 폭풍성장에 택배사들  공격 투자,1
오프라인 매장의 변신 값 올라가는 롯데리츠,1
 폭풍전야  이커머스 시장  최종 승자 누가 될까,1
야성 깨어난 롯데 신세계  이제부터 e커머스 본게임 ,1
롯데 신세계  실탄 전쟁  불 붙었다,1
 뉴스  MBK  이베이코리아  아직 관심있다  여지 남긴 속내는,1
재테크 초보라면  이것  먼저 살펴보세요  한경제의 솔깃한 경제  주코노미TV ,1
백신 보급에 부활한 리츠 실물경제 회생 케이탑 에이리츠  훨훨 ,1
미래에셋 두번째 리츠 선보인다,1
 쿠팡 물류센터 화재 로 바뀌는 투자 공식  마켓인사이트 ,1
인플레 걱정 크시죠   배당률 높은  리츠  어때요,1
 e공시 눈에 띄네  코스피   일,1
SK리츠  상장전     억 유치 성공,1
리츠   연초대비      오른 종목도 나왔다 지금 투자할까 ,1
  조 SK리츠  연내 상장    공룡리츠   파전 예고,1
 시그널  물류센터 인기 치솟자   ESR켄달스퀘어리츠       억 유상증자,1
온라인 공세에 종부세 부담까지  부동산 매각 나선 유통사들,1
리츠 대형화 경쟁 갈수록 치열 ESR켄달스퀘어리츠  조 조달,1
부동산 팔고   단위 유상증자 신사업  실탄  충전 나선 기업들,1
너무 달렸나  힘 빠진 리츠  공매도 공세까지,1
롯데렌탈 상장 시동 칼 빼든 신동빈,1
 재송   일 장 마감 후 주요 종목뉴스,1
 할인율 과도 vs 적정 가치  불거지는 지주사 저평가 논란,1
장 마감 후 기업공시  월   일 ,1
롯데리츠  보통주  주당    원 금전배당 결정,1
롯데리츠   월 일 정기주주총회 개최,1
 해외 체인 확대   자체 브랜드 강화   자산 매각 ,1
 따상상상  다시 한번 알짜 중소형 공모주 줄섰다,1
 일 장 마감 후 주요 종목 뉴스,1
탄탄한 자산에 배당매력  연기금 외국인  리츠  쓸어담는다  큰손 몰리는 리츠시장   ,1
 e공시 눈에 띄네  코스피   일,1
 기업공시  월   일 한송네오텍    억 규모  차전지 소재 업체 신화아이티 지   ,1
 늘어나는 준비금 때문에  보험사들 사옥 매각 행렬,1
다시 관심 커지는 리츠  하반기부터 줄줄이 상장,1
외인  줍줍    모회사 둔  스폰서리츠  승승장구,1
공모주 거품 빠지나 첫날 종가 대비 하락 기업  속출 ,1
쪽박 공모주에 뿔난 개미들  그 회사 불매 운동합니다 ,1
 이슈분석   나도 SK본사 주인  SK리츠 공모 대박 배당수익 관심,1
IPO 시장에   조 뭉칫돈이 움직인다,1
박스권 증시 풍선효과 IPO 시장에   조 뭉칫돈이 움직인다   포트라이트 ,1
점점 커지는 리츠 시장  올해 벌써     억 배당,1
