뉴스제목,주가변동
  시장 다시 열리나 게임  나란히 급등,0
SK바이오팜 상장에 제약 바이오주 동반 상승  코스피    코스닥    ,0
코스피  기관  거래일 연속  순매수    대 상승,0
코스피    고용지표 호조에 상승세,0
코스닥  상승 출발  경제지표 호조 영향,0
  일  외국인 코스닥에서 NHN한국사이버결제          제이엔케이히터      ,0
  일  코스닥 기관 순매도상위에 연구 개발 업종  종목,0
 TF매매동향  외국인   카카오  사고  SK바이오팜  팔았다,0
 시황종합  코스피    떨어져     선  깜짝실적 에도       ,0
코스피     선 하락 마감    코로나   재확산 우려 ,0
 코스닥 마감 나흘만에 하락 하반기 실적 의구심,0
외국인 기관 매도에 하락 마감       저항선 재확인,0
 마감  외국인 기관 팔자에 코스피    대 하락      선  털썩 ,0
코스닥 상장사 연봉  위 셀트리온헬스케어  억    만원,0
역시  이브 온라인  암 투병 게이머 위해     여명 게임세계 모여,0
펄어비스  검은사막   신규 클래스  하사신  출시,0
코스피  하락 전환     선 밀려 코스닥도 소폭 내림세,0
코스닥 상장사 연봉  위 셀트리온헬스케어  억    만원  위는 ,0
 평균  억    만원  코스닥 상장사 연봉  위는 ,0
코스닥 상장사 연봉  위 셀트리온    억   위도  억  넘는다,0
 개장  코스피     선 회복  미국 증시 훈풍에 다시 날았다,0
코스피  한달여 만에     선 넘어 코스닥도 오름세,0
코스피  외인 기관  팔자 에 초반 상승폭 반납    내려,0
 마감시황 코스피  외인 기관 매도세에    하락,0
코스닥  거세진 외국인 매도에 하락반전    선 하회,0
  일  코스닥 외국인 순매수상위에 반도체 업종  종목,0
  일  기관 코스닥에서 셀트리온헬스케어          아미코젠            ,0
SK바이오팜 상장 효과에 공모주 펀드  수익률     P  껑충 ,0
 코스닥 마감 한국판 뉴딜 기대에    선  년 개월 최고,0
개인 순매수세에 코스피     선  상승 마감  코스닥    올라,0
 시황종합  코스피 소폭 올라     선 SK바이오팜 첫 하락,0
 마감  개인  사자 에 코스피  소폭 상승      선 눈앞,0
 마감시황 코스피  옵션만기일 맞아 변동성 장세,0
 개장  코스피  미국 증시 훈풍에 상승      선 돌파,0
펄어비스 검은사막 콘솔   하사신    일 출시,0
코스피   증시 훈풍에 상승 카카오 시총   조 돌파,0
코스닥   증시 훈풍에 상승 출발     선 ,0
 시그널  몸값 낮춘 미투젠  IPO 재도전,0
 시황종합  외인 기관 팔자  코스피     선 후퇴 네이버 시총  위,0
 마감시황 코스피  미 코로나 확산 우려에      하락,0
 마감  외국인 기관 동반 매도세에 하락      선  턱걸이 ,0
 코스닥 마감 코로나 확산에 사흘 만에 약보합,0
코스피  국제증시 혼조세에 동조해 하락마감,0
펄어비스  섀도우 아레나 최강자 가린다 아시아 대회 개최,0
 펄어비스    주 신고가 경신  외국인  기관 각각  일 연속 순매수   일 연   ,0
코스피  장초반 하락     선 코스닥은 등락,0
 개장  코로나   재확산 우려 vs 온라인매출 기대  코스피 향방은 ,0
펄어비스   검은사막 하사신 으로 성장 이끈다 돌풍 예고,0
카카오  IPO로 계열사도 몸집 불리기,0
코스피  기관 외국인  조 매물    가까이 하락,0
코스피  경기회복 지연 우려에 하락 NAVER 시총  위 등극,0
코스닥   코로나 확산 에 혼조  보합권 출발,0
 마감시황 코스피       상승해     선 회복,0
 시황종합   외인 기관 쌍끌이  코스피      상승     선 회복,0
 마감시황   동학개미 의 힘  코스닥  년 개월만에    선으로,0
코스피  외인 기관 쌍끌이에   대 급등 마감     선 안착,0
 코스닥 마감 개인 매수에   대 상승  년  개월여만에    선 돌파,0
코스피      상승     선 회복 외국인 기관  쌍끌이 ,0
또 연고점 코스닥  개월새     넘게 가파른 반등,0
한한령 해제 기대감에 수혜주 눈길 콘텐츠주 엔터주 껑충 다음은 화장품 ,0
 개장  코로나   백신 기대감에  개인  사자  행렬  코스피  ,0
코스피  코로나 치료제 개발 기대감에      선 직행,0
코스피  코로나   백신 기대감      상승,0
코스닥  강보합 출발  증시 상승에 개인 매수     선 ,0
펄어비스 검은사막  하사신 출시효과  신규 이용자      증가,0
 itM 마감시황  코스피  외국인 기관  팔자 에 약보합         마감,0
 TF시황   하락 곡선  국내 증시 코스피      선 유지,0
 마감  미중 갈등 재점화  코스피     선  약보합 ,0
코스피  기관 매도세에 소폭 하락 마감     선 방어,0
코스피  외국인 기관 순매도세에 하락 마감      선 유지,0
 마감시황 코스피  외국인 기관 동반 매도세에 약보합 마감,0
 개장  미국 증시 혼조에 코스피 하락세로      선 등락,0
 itM 개장시황  코스피  기관  팔자 에 약보합 환율       원 출발,0
KTB   펄어비스   가치투자 가능  유일한 게임 대형주  적극 매수  ,0
  게임에 꽂힌 게임사들     년 게임개발   N  종합콘텐츠기업으로,0
게임주 순환매 모드   엔씨소프트 이을 후발 주자 관심 up,0
코스피  코로나   재확산에 투심 위축 소폭 하락,0
코스닥     선 약보합 출발   증시 혼조세 영향,0
 코스닥 마감 이틀 만에     선  탈환  년 개월 최고,0
 마감  코스피   개월 만에     선  코로나   백신 기대감,0
코스피   개월 만에     선 탈환 코로나 백신 기대 영향,0
코스피   개월 만에      선 안착 코로나   백신 개발 기대감,0
 개장  코스피      선 안착  기관  사자 에 상승세,0
검은사막 모바일   하사신  효과 복귀 이용자      ,0
코스닥  분기 실적  희비  예고,0
코스피   개월만에 밟은      경기민감주 강세,0
코스닥     선 강보합 출발 외인 기관 동반매도,0
코로나   백신 개발 기대감 코스피      돌파,0
 TF시황   내리막길  국내증시 코스피      선 무너져,0
 코스닥 마감 외국인 기관  팔자  다시    선 하회,0
 마감시황 코스피      선으로 후퇴 기관 외인  팔자 ,0
 시황종합  코스피     선 후퇴 언택트   인방   대 하락,0
 마감  기관 외국인 동반  팔자   코스피      선 깨져,0
주춤한 코스피      떨어진     에 마감,0
 itM 마감시황  코스피  외인 기관 차익실현에     선 반납,0
코스피     선 밀려 네이버 등 언택트    대 하락,0
 동학개미 도 사는  주식은  게임주 ,0
 동학개미 지만 일본주식은 산다     게임주  인기,0
 개장  코스피      선 지키기  안간힘 ,0
 itM 개장시황   증시 강세 효과  하루 뿐  코스피 보합세 출발,0
코스피  상승 동력 소진에      선 하루 만에 반납,0
코스닥  약보합권 출발 기관  거래일 연속  팔자 ,0
코스피  장 초반 보합세     선,0
백신 덕에      올라온 코스피  경기민감주  대세는 아니다 ,0
 마감시황 코스피  외국인 기관 매수에     선 회복,0
 코스닥 마감 외인  사자     선 탈환  년  개월래 최고,0
 마감  코스피      선 회복  외국인 기관 동반 매수에       ,0
코스피  외국인 순매수에 상승 마감     선 다시 회복,0
외국인 순매수세에 코스피     선 회복 코스닥    상승,0
 마감시황 코스피 상승 마감        선 회복,0
 개장  기관 홀로  사자 에 코스피  상승      선 턱밑,0
코스피  문 대통령  주식 양도세  발언에      회복,0
코스피  경기회복 기대 증폭 하루 만에      선 탈환,0
형님쉴땐 아우가 중소형 언택트 에 바통,0
주춤한 코스피  다시      밑으로     에 마감,0
 코스닥 마감 코로나   재확산에 약보합 씨젠  시총  위 ,0
 마감시황 코스피  EU 정상회담 부담에 하락,0
코스피 혼조세     선 공방 네이버 카카오   대 하락,0
 개장  코스피     선  위태위태   코로나   우려 기대감 상존,0
상승세 주춤해진 게임주  손바뀜 나타나나,0
 fn마감시황  코스피  기관 매도세에     선 내줘,0
코스닥  코로나   확산세 약보합 출발     선 ,0
 TF시황  코스피  외인 기관 쌍끌이에 상승 마감     선 육박,0
 코스닥 마감 외인 기관 쌍끌이에    선 돌파  년  개월 최고치,0
 시황종합 코스피     선 회복   개월  최고   외인 기관  쌍끌이 ,0
 마감시황 코스피       상승해     선 회복  개월 만에 최고치,0
 마감   사자 로 돌아선 외국인  코스피 다시     선 위로,0
코스피 한때     선 터치 외국인 기관  쌍끌이 ,0
게임  나는데  신작 부재 에 발목 잡힌 펄어비스,0
 증시 훈풍에 코스피     선 올라  외인 기관 쌍끌이 ,0
 개장  코스피 다시     선대로  언택트 관련주가 이끈다,0
NH   펄어비스  대형 신작 없어 모멘텀 약화 시기 ,0
 STOCK  펄어비스  검사M 매출 부진에 불안한 주가,0
펄어비스  대형 신작 부재  내년까지 실적 둔화 불가피 NH투자,0
코스피  각국 경기부양에 외국인      억 순매수          마감,0
코스닥    증시 호재에 상승 출발     선 육박 ,0
펄어비스  대형 신작 부재에 모멘텀 둔화 불가피 NH ,0
펄어비스  대형 모멘텀 부재  Q 실적 부진 NH,0
대형 신작 안보이네  펄어비스  기관   일째  팔자 ,0
 마감시황 코스피  하루 만에 돌아선   에 약보합,0
펄어비스   섀도우 아레나 리저널컵 아시아  대회 예선 개최,0
 코스닥 마감 이틀 연속 상승  년  개월 최고치,0
 시황종합  코스피  약보합 마감     선 코스닥은      상승,0
 마감  코스피  외국인 매물 출회에 약보합      선은 지켰다,0
 TF시황  엇갈린 국내증시 코스피  외인 기관  팔자 에 약보합 마감,0
코스피      선 공방 코스닥은 강보합,0
코스피  보합권 등락     선 공방 코스닥 약보합,0
 개장  코스피  숨 고르기  약보합에     선 유지,0
 증시 입성  향해 Game Start,0
씨젠 올들어      급등 바이오  언제까지 달릴까,0
코스피  미국 경기부양 불확실성 부상에 혼조 약보합 마감,0
코스닥  하락 출발    선 하회,0
 고맙다  바이오  코스닥    개월 만에    선 다시 밟았다,0
 코스닥 마감 사흘 연속 상승  년  개월 만에     선 돌파 ,0
 개장  코스피  미중 갈등에도 코로나   백신 기대감에 버티기,0
게임  잘나가는데  고전하는 펄어비스  대형 신작 부재 ,0
 꿈 먹고 상승하는 주식시장     차화정  지고  BBIG  뜬다,0
태웅 서울반도체 굴뚝 대장 는 추락,0
 특징주 코로나   백신 개발업체 제넥신   코스닥 시총   위로,0
코스닥  하락 출발 외인 기관 동반 매도     선 ,0
 검은사막   넷플릭스  저주받은 소녀  콘텐츠 제휴,0
펄어비스  검은사막   넷플릭스  저주받은 소녀 와 콜라보레이션 이벤트,0
펄어비스의 검은사막  넷플릭스  저주받은 소녀 와 글로벌 제휴,0
펄어비스  넷플릭스와 콘텐츠 협력 강화 글로벌 영향력 확대,0
    갈등 격화  코스피     선 공방 코스닥    넘게 하락,0
SK 등 클루커스에    억원 투자 기업가치    억원 이상,0
클루커스     억 시리즈A 투자유치  기업가치    억원 인정 ,0
펄어비스  다음달   일  Q 실적 공시,0
  증시 약세에 코스닥 하락 출발     선 아래로 ,0
 마감시황 코스피  개인 외국인 동반 순매수에 소폭 상승,0
외국인 개인 순매수에 코스피         상승 마감,0
 시황종합       일째 사자  코스피  개월만에     선,0
 마감  코스피  외국인 매수에 상승      선 지켜내,0
코스피   일 연속 상승  달러에 외국인 매수 지속,0
 코스닥 마감 개인  사자 에 사흘째 상승    선 강보합,0
LG유플러스      만 게이머 사용  검은사막  지포스나우 론칭,0
    만 게이머의 펄어비스  검은사막  LG U 와  지포스나우  서비스,0
코스피   외인 사자      선 올라 삼성전자  일째 상승,0
LG유플러스  검은사막 지포스나우 통해 무료 제공,0
LGU    지포스나우 에  검은 사막  뜬다  ,0
 개장  코스피  개인 외국인 순매수에도 보합권      선 유지,0
LGU       만 유저  검은사막  클라우드 게임으로 제공,0
코스피    FOMC 앞두고 관망 외국인  일 연속 순매수,0
코스닥  약보합 출발 외국인 기관 매도세,0
 마감시황 코스피   거래일 상승  년  개월만에 장중 최고치 종합 ,0
 시황종합  코스피      연고점 근접 외인  일째 사자,0
 마감  외국인  사자  행진에 코스피  장중      넘겼다  올해  최고점 ,0
코스피  외인 순매수에 소폭 오르며  일 연속 상승 마감,0
 마감시황 코스피        상승 마감   장중 연고점 경신,0
 코스닥 마감 소부장 강세에    선 등정  년  개월 최고,0
 마감시황 코스피  외국인 매수에 강보합  거래일 연속 상승,0
 TF시황  코스피  외인 매수 쏟아져 강세     선 마감,0
코스피  상승폭 줄여     선 코스닥      ,0
 오후 주식시장은 코스피 코스닥 동반 상승 지속,0
 개장  연준  제로 금리  유지  코스피      돌파,0
코스피 코스닥 동반 상승세 일제히 연고점 돌파,0
 오전시황 코스피  소폭 올라      선   올해 전고점 돌파,0
 알돈   중소형 IT 바이오 담은 인덱스 펀드 투자해볼까,0
글로벌 게임  검은사막   지포스나우로 즐기세요,0
 FN마감시황 코스피      선 마감 외인 순매수에 나흘연속  상승 ,0
코스피  연준 통화완화 지속에 안도 외국인 닷새간  조 순매수,0
코스닥  상승 출발 개인 사흘째 매수세     선 ,0
펄어비스  섀도우 아레나 리저널컵 대회    최강자 가린다,0
 코스닥 마감  일 연속 상승 개인 매수에     선 ,0
 섀도우 아레나  아시아 최강자는  펄어비스  리저널컵   일 결선 개최,0
코로나가 바꾼 국내 주식부호 판도 잘나가는 코스닥부호들,0
코스피  장 초반 하락 전환 외국인은 순매수,0
 개장  코스피  외국인 매수 속 혼조세      선 등락,0
코스닥  상승 출발 개인 매수에     선 ,0
 시황종합  코스피  년  개월만에     선 돌파  동학개미의 힘 ,0
 마감시황 코스피  근  년만에     선 돌파  동학개미 힘,0
 마감  코스피  동학개미 덕분   년   개월 만에     선 안착,0
 코스닥 마감  거래일째 오르며    선 탈환  년  개월래  최고 ,0
펄어비스  검은사막   여름맞이       온라인 바캉스  개최,0
코스피      올라      선 돌파,0
코스피  코로나 치료제 기대감   개월만에      돌파,0
설빙  펄어비스와 함께  검은사막 모바일 디저트 세트  출시,0
  게임업계 실적시즌 돌입  N 실적 예상  청신호 ,0
설빙  펄어비스 콜라보  검은사막 모바일 디저트 세트  출시,0
 분기 실적 앞둔 게임주  주가  들썩 ,0
  주년 맞은 펄어비스  중장기 신작으로  퀀텀 점프  모색,0
코스피  개인  사자 에     선 마감  코스닥   일 연속 오르며 한 주 마감,0
정부 주도 펀드의 명암  시장 왜곡될까 우려 ,0
 itM 오후시황 코스피      고지 밟나 코스피  오후 장중 한때      돌   ,0
 itM 개장시황 지난주 강세 이어지나 코스피  상승 출발 강보합권,0
 게이머 잡는 자가  G시장 잡는다  이통사 게임서비스 전쟁,0
 컨콜 종합  펄어비스  시장 다변화 통했다 북미 PC 성과 눈길,0
펄어비스  인텔과 e스포츠 활성화 파트너십 섀도우아레나 슈퍼매치 개최,0
펄어비스  분기 영업익    억 글로벌 공략 확대,0
펄어비스  인텔과 e스포츠 전략적 파트너십 체결,0
펄어비스  인텔과 e스포츠 파트너십 체결 이벤트 대회 개최,0
펄어비스 인텔  e스포츠 키운다    섀도우 아레나  대회 개최,0
 마감시황 코스피   거래일 연속 상승     대 마감,0
 시황종합  코스피  일 연속 연고점    매도에 상승폭은 줄어,0
 마감  코스피  개인 기관 매수에     선   일 연속 상승,0
 코스닥 마감 외국인 기관 매수에    선 회복,0
코스피   거래일 연속 상승 마감 코스닥은    올라,0
펄어비스  인텔과 e스포츠 전략적 파트너십 체결,0
 오후 주식시장은 코스피 기관 매수세에 강세장        선 터치,0
코스닥    선 재돌파 숨고르기 끝내고 다시 상승세,0
 개장  코스피      선 돌파  연고점 또 경신,0
코스피      선 넘어  거래일 연속 고점 행진,0
 검은사막 모바일  주춤 펄어비스   분기 영업익 소폭 내리막 종합 ,0
엔씨 펄어비스  Q 기대 못 미쳐 모바일 매출 감소 영향,0
펄어비스   Q 영업익    억 전년       ,0
코스닥  상승출발    선 향해 고삐 바짝,0
 마감  코스피  외인 기관 팔자에 하락      선 후퇴,0
코스피    거래일 만에 하락 마감      선  후퇴 ,0
 TF시황  코스피    거래일 만에 하락 출발 기관 외인  팔자 ,0
 개장  코스피  미국 부양책 중국 경제지표 발표 주시      선  약세 ,0
코스닥     선서 하락 출발 숨고르기 길어지나,0
NH   펄어비스  모멘텀 약화 시기에 진입 ,0
펄어비스  인텔과 e스포츠 파트너십 체결 글로벌 대회 공동 개최,0
펄어비스   Q 호실적  이브 에코스  흥행 기대 투자의견 목표가  이베스트,0
 마감시황 코스피  단기 급등 피로감에   거래일 만에 하락,0
 N 중 엔씨만  분기 주춤 신작 발표에 하반기 기대감,0
펄어비스  하반기에도 긍정적 매출 지속 KB증권,0
코스닥  시총 상위주 절반 영업익 늘었다,0
 마감시황 코스피       올라     선 회복  일만에 상승,0
 마감  코스피  개인  사자 에     선 회복   종목 차별화 장세 지속 ,0
 시황종합  학습효과   코스피 반등     선 회복 개인 순매수 전환,0
코스피  하루 만에     대 반등      선 회복,0
코스피     선 회복 코스닥   대 올라,0
 개장  코스피  개인 순매수에 상승      선 회복,0
코스닥     선 회복 상승 출발   증시 호조 영향,0
 마감시황  외인 기관 동반 매도에 급락,0
 시황종합 코스피      코스닥     붕괴 그래도 개미는    조 샀다,0
 마감  외국인 기관  팔자 에 코스피    대 급락      선까지 밀려,0
 코스닥 마감  연준 우려에   대 급락     선  턱걸이 ,0
 통큰  동학개미  코스피      선 무너지자  조 순매수,0
코스피  장 막판     선도 붕괴 코스닥은      하락,0
코스피 오후장    급락     선까지 밀려 코스닥도     붕괴,0
 시황  코스피 코스닥    대 하락  장중 낙폭 확대,0
코스피      코스닥     붕괴    연준 악재 ,0
코스닥     선 붕괴   대 급락  외국인 기관  팔자 ,0
코스피    급락     선 후퇴 코스닥    선 무너져,0
코스닥     선 붕괴   대 하락   연준 우려에 외국인  팔자 ,0
코스피  우울한   경제전망에 약세,0
시총 상위    곳 중  곳은 영업익        줄었다,0
게임사 다시 재택근무  판교가 텅 비었다,0
펄어비스  검은사막 PS     주년 기념 이벤트 진행,0
 코스닥 마감  거래일만에    선 회복  코로나 수혜주 ,0
카카오게임즈  장외가격  만원 따라갈까 내달   일 상장 종합 ,0
메드팩토  상장  개월 만에  시총 톱    눈앞,0
카카오게임즈  카카오 계열사 상장 첫 주자 검은사막 배틀그라운드 배급  대히트 ,0
카카오게임즈  유통 강점에 신작 라인업 기대감 메리츠,0
카카오게임즈 장외  만원 거래된다는데 또 한번의 대박 공모주 ,0
코스닥  나흘째 상승   거래일만에    선 회복,0
 카카오게임즈 상장 앞두고 흥행 예고  메리츠증권,0
카카오게임즈  예상 기업가치     조원 적정주가    만원 메리츠,0
 코스닥 마감  거래일 만에 뒷걸음질    선대로 하락,0
코스닥  외인 기관 동반 팔자에 하락    선,0
펄어비스  섀도우 아레나   베타 시즌  라운드 시작,0
펄어비스   검은사막 모바일  띄우기 총력전 대규모 업데이트  대양  예고,0
카카오게임즈   단위 대어 최고 경쟁률  확정공모가   일 공개,0
카카오게임즈  IPO 대박 행진 이어갈까,0
 청약 D    카카오게임즈  SK바이오팜 IPO 신기록 깨나,0
 이번주 추천주 IPO에 주주이익환원까지 도모   SK텔레콤 등 추천,0
 불야성  게임회사 안에선 야근 과로 해고,0
외국인  사자 에 코스닥 상승 출발     선 안착 시도중,0
 뉴딜   벌써 급등   뉴딜펀드  BBIG 친환경 거품 만드나,0
 뉴딜 훈풍 에 게임 친환경에너지  올랐다,0
펄어비스 더존비즈온 뉴딜지수 수혜  투톱 ,0
정부가 테마주 키우나  뉴딜 콕찍은 회사 주가     급등,0
 TF매매동향  외인 기관 일심동체  삼성전기  사고  삼성전자  팔았다,0
  폭락 에 개미들 오히려    조 줍줍 뉴딜 는 올랐다,0
 마감시황 코스피   급락에도   대 하락  선방      선 마감 종합 ,0
 TF시황  개인    조 매수에도 하락세 코스피     선 마감,0
코스피    폭락에도     동학개미  조원 사자로  방어 ,0
 마감  코스피   개미의 힘  뉴욕증시 폭락에도   대 하락,0
 시황종합  코스피       내려     선 후퇴 개인    조 순매수  낙폭    ,0
코스피   증시 급락 기관 순매도에   대 하락 마감,0
 골키퍼 로 나선 동학개미 개인    조 순매수,0
코스피  기관 외인 매도에   대 하락 마감,0
 마감시황 코스피   급락에도   대 하락  선방      선 마감,0
 코스닥 마감  뉴욕  급락 막은 개미에도    선으로 미끌,0
 마감시황 개인    조원 순매수   코스피      선 방어,0
코스피        하락해     선 개인  조 순매수  낙폭 축소 ,0
개인  조원 저점 매수   코스피      선 회복 눈앞  오후주식시장은 ,0
개인  코스피 코스닥서 또    조 샀다 지수 급락 방어,0
 BBIG K 뉴딜지수  가동  종목별 수혜주 찾기 분주,0
베일 벗는  BBIG  지수  옥석가리기 본격화,0
펄어비스  포켓게이머  글로벌 모바일 개발사    위 선정,0
펄어비스   주년 기념 엠블럼 공개,0
펄어비스       글로벌 모바일   개발사    위 선정,0
펄어비스  포켓게이머 선정  글로벌 게임사 톱   서   위 올라,0
펄어비스   주년 기념 엠블럼 공개,0
오늘  일  선보인  K 뉴딜지수   증시 영향은 얼마나,0
출발하는 K 뉴딜지수 ETF에 그린뉴딜지수 펀드  가세 ,0
코스피 코스닥 상승 전환 개인 나홀로 매수,0
게임업종  K 뉴딜지수  약발 받을까,0
 itM 게임업종   K 뉴딜지수  버프 받을까 발표 첫날 가장 강세,0
 오전 시황 코스피  개인 나홀로 매수에 보합권 출발,0
 TF시황  코스피  외국인 기관 쌍끌이 매도에 약보합,0
K 뉴딜지수 오늘 첫선  정부 PICK  BBIG 업종 장세 주도하나,0
 증시 변동성 확대에 코스피 코스닥 혼조세 개인은  사자 ,0
코스닥     선 턱밑  년  개월 최고치,0
 itM 오전시황  공정위 과징금  NAVER 큰 폭 하락 코스피는 강보합세,0
코스피       대 중후반서 등락 뉴욕증시 조정 여파,0
코스닥  강보합권 등락 출발 개인 vs 외국인 기관 대치,0
펄어비스   검은사막 모바일  반등 모색 대규모 업데이트  대양  적용,0
K 뉴딜지수 주식시장 성장 새 모멘텀 될까,0
K 뉴딜지수  편입종목 수혜  빛 좋은 개살구 ,0
 코스닥 마감 외인 기관 팔자에 결국 뒷걸음질    선,0
펄어비스    년 만에  글로벌 초대형 게임사 로 성장한 비결은 ,0
코스피     선 공방 코스닥은    선 올라,0
 개장  코스피      선 회복  개인 기관 매수에  상승 ,0
코스피  개인 기관 순매수에     선 회복  코스닥    선,0
 업종공략  게임  디스플레이  펄어비스,0
 K뉴딜지수  큰 수혜 없을 것 곧 발표될 그린뉴딜지수도 회의적 ,0
 정부 픽  이상과열   K뉴딜지수 논란,0
K 뉴딜지수 첫선  BBIG 주가 불붙을까,0
코스닥  외인 기관 팔자에 하락 전환    선,0
코스닥  개인 사자에  년  개월 만에    선 돌파,0
 목표가  만원대  카카오게임즈  첫날  따상   만    원,0
카카오게임즈 상한가에도    사자     조 몰렸다,0
카카오게임즈 첫날  따상  직행 코스닥 시총  위,0
카카오게임즈 상장 첫날  따상  남궁훈     억 임직원  억  돈방석 ,0
 증시 반등하자 돌아온 외인  친환경 반도체 주목하라 ,0
 itM  그래서  카카오게임즈 적정주가는 어디쯤일까,0
무난하게  따상  카카오게임즈   얼마나 더 오를까,0
상장 첫 날 카카오게임즈 코스닥 시총  위로,0
 카카오게임즈 살래      만주 줄섰다  증권가  내일도 상한가 ,0
카카오게임즈  따상   코스닥 시총  위 기염 종합 ,0
 이데일리N  BTS 게임으로 만난다 넷마블 모바일게임   일 출시  ,0
 itM 특징주  엔씨소프트   대 급등,0
펄어비스   검은사막 IP  글로벌 누적 매출  조원 돌파,0
카카오게임즈  따따상  언제까지 오를까,0
증시 입성 카카오게임즈  공모가 대비      고공행진,0
펄어비스   주년 검은사막 IP로만 글로벌 누적매출  조원,0
카카오게임즈 상장 첫날 수익률      목표가  훌쩍 ,0
펄어비스  검은사막  누적 매출  조원 돌파   검은사막 다음은 ,0
  주년 맞은 펄어비스  검은사막 IP 누적 매출  조,0
카카오게임즈 따라 게임  들썩,0
 코스닥 마감 개인이 지킨    선 카카오게임즈   연상 ,0
이틀 만에 주가    배 뛴 카카오게임즈   맹신은 금물  우려도,0
단숨에 시총  위 카카오게임즈 광폭 질주에 불안한 개미들,0
증권가에서 본 카카오게임즈의 적정주가는,0
 따상상  카카오게임즈  적정주가는 얼마 ,0
 더 간다  v   수익 실현    카카오게임즈 상장 이튿날 거래량 폭발,0
 속보  코스닥 시총 상위 줄줄이 낙폭 카카오게임즈  나홀로 독주,0
 특징주 카카오게임즈   따따상  공모가 대비    배 올라,0
 특징주  따따상  카카오게임즈  이틀새 수익률      기록,0
 속보  카카오게임즈  상장 이틀째 상한가 공모가 대비 수익률     ,0
카카오게임즈는  따상 이지만   희비 엇갈린 게임 ,0
카카오게임즈 오늘도 상한가     코스닥 시총  위 가즈아 ,0
상장 첫날  따상  축포 쏜 카카오게임즈  따상상상  가나,0
 공모가 논란     억이상 공모주      마이너스 수익률,0
카카오게임즈 상장 첫날 가볍게  따상 ,0
코스닥     선서 보합세 개인만  사자 ,0
 총수 아닌 주식부자 임원   위 서용수 펄어비스 이사,0
펄어비스  검은사막 하사신 업데이트로 글로벌 이용자 지표  상승 ,0
 fn마켓워치 구글 대항마  원스토어  상장 대표주관에 NH KB,0
펄어비스  검은사막    하사신  효과로 신규이용자      증가,0
동학개미들이 일냈다 코스닥   년 개월 만에    선  돌파 ,0
 일곱개의대죄  넷마블펀  넷마블체리 흡수합병 연매출     억 개발사 탄생,0
오너 아닌데 시총    대 기업 주식재산    억 넘는 임원은 ,0
 오너 안 부럽다       억 넘는  주식부자 임원    명 달해,0
 비오너 임원 중    억 이상 주식갑부 톱 는 펄어비스 소속 ,0
펄어비스  안양시 지역아동센터   개소에     만원 기부,0
펄어비스  자체 엔진으로  트리플A 급 게임 제작 ktb,0
펄어비스  내년  Q  붉은 사막  출시 기대 KTB투자증권,0
이근 대위X검은사막 모바일 콜라보  검사모 신교대  공개,0
펄어비스  코로나   어려움 겪는 PC방 업주 지원 나서,0
 급부상하는 인하우스PE   대체투자로 우뚝 선  인하우스PE  투자영역  새 장   ,0
 급부상하는 인하우스PE   대체투자 각광받고  우뚝  투자영역 확장,0
클라우드 게임시대 개막  오늘 게임주  들썩   어떤 게 있지 ,0
비오너 임원 중    억 넘는 주식갑부   명,0
조정받는 게임주 연말 신작 발표가  모멘텀  되나,0
 속보   따상상  풀리자 카카오게임즈 뒤늦게 들어간 개미들     물렸다,0
펄어비스  섀도우 아레나    대  팀  데스매치  모드 업데이트,0
펄어비스  PC방과 상생  게임 이용시간      무료 지원 ,0
조정 받는 게임주  연말 신작 발표하면 주가 오를 것 ,0
카카오게임즈  결국 따상 밑으로 뒤늦게 들어간 개미들  울상 ,0
카카오게임즈   달빛조각사  대만 출격 글로벌 공략으로 주가 만회할까,0
카카오게임즈  연일 하락에 따상 밑으로 뒤늦게 들어간 개미들 어쩌나,0
펄어비스  기업 철학 담은 홈페이지 새로 공개,0
펄어비스  창립   주년 기념 기업 홈페이지 리뉴얼,0
카카오게임즈가 불붙인 과열론 약발 떨어진 새내기주,0
코스피  보합권서 등락 LG화학 다시 약세      ,0
 코스닥 마감 기관의 나홀로  팔자  강보합,0
코스피  장 초반 개인 순매수에 강보합  코스닥    이상 회복,0
 STOCK  카카오  메신저로 시작해 핀테크까지  목표가   만원,0
코스닥  롤러코스터급 변동성 상승 전환,0
코스닥  기관 매도에 장중   대 하락,0
 코스닥 마감 개인 외국인  사자 에    선 지켰다,0
코스피  거래일째 상승      선  턱걸이,0
펄어비스  검은사막 콘솔   첫 번째 전승 업데이트 시작,0
코스닥     선서 상승 출발 개인만  사자 ,0
K뉴딜 ETF  종 상장 첫날 소폭 상승,0
 성추행 논란  불똥튈까 이근 대위  손절 하는 광고주들,0
 마감시황 코스피  외국인 순매수에     선 지켜,0
 TF시황  코스피  외국인 매수에     대 사수,0
 시황종합  코스피  약보합     선은 유지 LG화학 이틀째 하락,0
 마감  코로나   재확산 우려에 미끌어진 코스피      선은 사수,0
 코스닥 마감 개인 나홀로  사자      선  약보합,0
코스피   차익실현 매물 에  일 만에 하락 마감     선은 사수,0
코스피  외국인 순매수에 약보합 마감        선  유지,0
개인  거래일 연속  팔자  코스피  일만에 하락,0
코스피  기관 매물 출회에 약보합 마감 외국인 매수세는 지속,0
코스닥  개인  사자 에 상승 출발     선 ,0
코스피  뉴욕증시 기술주 급등에 상승 출발      대,0
펄어비스  신작 공백기 목표가 소폭 하향 대신,0
