뉴스제목,주가변동
 엔터 게임 공룡  증시를 달군다,0
 주식 초고수는 지금  SV인베스트먼트 가장 많이 사들여   바이오 제약주 강세,0
넷마블   RF온라인  IP 인수 모바일 버전 개발한다,0
 코로나 취업난 극복하자  산단공  온택트 채용박람회 개최,0
넷마블   RF온라인  IP 인수 자회사 넷마블엔투  모바일 개발 예고,0
산단공 서울지역본부  G밸리 우수기업 온택트 채용박람회 개최,0
넷마블  MMORPG  RF온라인  원천 IP 인수 계약 체결,0
빅히트  공모주 새역사 예고 엔터 게임 공룡 증시 온다,0
 상장 시동  크래프톤  장외시장 시총 어디까지 자고나면     억 UP,0
 조 팔아치운 기관  매수한  가치주 로 웃었다,0
산단공 서울지역본부       G밸리 우수기업 온택트 채용박람회 개최,0
넷마블  기대작  세븐나이츠   온라인 쇼케이스   월  일 개최,0
구글  앱 수수료      강행  반발 달래기   억달러 지원책 공개 종합 보 ,0
 구글     수수료 떼면 누가 살아남겠어요  스타트업 업계  울분 ,0
 특징주  크래프톤 상장 기대에 아주IB투자 이노테라피 관련주  들썩 ,0
 마켓인사이트  현금 부자  넷마블  창립 후 첫 신용등급으로 AA  받아,0
구글  결국      수수료  내년  월부터 모든 앱에 물린다 종합 ,0
 이슈타임  추석 앞둔 증시  핫이슈 종목 대응법은 ,0
 방시혁 억만장자   BTS  복무 숙제  외신도 빅히트 IPO 집중조명,0
 빅히트 후광효과  엔터 빅 도  후끈   관련주는  반등   과연 오늘은 ,0
용돈은 앱으로 차례상은 배달로  올해는 온택트로 찾아뵐게요 ,0
상법 개정 땐    대 기업 중   곳 이사회  외국투기자본에 뚫릴수도,0
빅히트  공모 전쟁  일주일 앞으로 아미들도 실탄 준비,0
 주도주 변화는 없다  BBIG  내후년까지 실적  쑥쑥 ,0
      올해의 브랜드 대상  자동차 스포츠  레저 여행 부문,0
 오늘 기업 오늘 사람  한화솔루션 셀트리온 두산인프라코어 빅히트,0
 소문난 잔치  되나  빅히트  일반 공모 첫날     대 ,0
 소문난 잔치 되나  김빠진  BTS  빅히트 관련  동반 약세,0
코스피  기관 외인 매수에     선 회복  거래일 연속 상승,0
 효자  빅히트 덕에 넷마블  조원 벌었다,0
 한국판 뉴딜  우리가  모태펀드 운용  자펀드    개 확정,0
뜨거운 빅히트 공모 청약   관련주 움직임은  시들 ,0
 마켓브리핑  연말 앞두고 기업 자금조달 분주      수요예측 대기,0
넷마블컴퍼니 국민은행 등 오늘 서류마감   금융권 등 채용 속속 이어져,0
빅히트  네이버 카카오 잡는다 ,0
 마감시황 추석 연휴 후 첫날  코스피 코스닥 상승 마감,0
    만이 기다린 넷마블 신작  세븐나이츠     월  출격 ,0
 레이더M  AA급 이어 A등급 회사채도 완판 행진,0
 시그널   땡큐  BTS    넷마블  회사채시장 데뷔  홈런 ,0
 마켓인사이트 넷마블  회사채시장 화려하게 데뷔,0
넷마블 야심작  세븐나이츠   시동 쇼케이스 사전등록  임박 ,0
 주식경제   엔터주 탑픽은 YG     BTS 의 빅히트  엔터계  다이너마이트   ,0
넷마블  자사 기대작  세븐나이츠   온라인 쇼케이스 개최,0
대기업 반발하는 공정거래법 개정안  효성   곳 규제기업 증가,0
 투자의 귀재  방준혁 또 빅히트   년만에   배   조원대 돈방석 ,0
공정거래법 개정안 통과 시 규제 기업  배    경영활동 위축될 것 ,0
카겜 빅히트 IPO  대박 에 뒤에서 웃는 넷마블,0
일감몰아주기 기준 강화 대기업집단 전체  분의  이상 규제대상,0
넷마블  세븐나이츠     월 출시  고퀄리티 실사  종합 ,0
넷마블 기대작  세븐나이츠     월 출시 사전등록 시작,0
빅히트    조 몰리고 막판 마감 주가 어디까지 오를까,0
넷마블     억 회사채 모집에     억 몰려,0
 기업   통과땐 일감몰아주기 규제대상    곳 증가 ,0
일감몰아주기 기준 강화  또 하나의 짐 ,0
 TIGER K 뉴딜 ETF  상장 첫날  지수 하락세에 아쉬운 출발,0
카카오게임즈 빅히트  공모주 흥행  다음 주자는 누구 ,0
원스토어  수수료 감면 통해  년간      억 할인 ,0
   조 크래프톤 상장 따내라  글로벌 IB 혈전,0
넷마블 기대작  세븐나이츠    온라인 쇼케이스  성황 ,0
넷마블   BTS 월드 에 신규 챕터 업데이트 실시,0
 마켓브리핑  연말 회사채시장 막 올라   A 급 현중도  흥행 ,0
넷마블 기대작  세븐나이츠     월 출시 사전등록 돌입,0
 카운트머니  방준혁 넷마블 의장  게임보다 투자가 체질이군요        반기보   ,0
K뉴딜 ETF  종 상장 첫날 소폭 상승,0
경제 법 통과되면 대기업 계열사     일감 몰아주기 규제,0
BTS와 방구석 팬미팅  VR AR  K팝스타 만나 시너지,0
넷마블  신작 출시 본격화 신작 흥행 여부  주목 ,0
중국발 악재 안 무섭다 BTS 관련주 일제히 상승,0
공모주서 소외된 개미  장외시장 거래 쏠림 커졌다,0
 BTS 발언  불똥 튈라  넷마블 매도 나선 개미,0
중국  악재에도 꿋꿋한  BTS 효과 ,0
 클릭 e종목  넷마블  투자자산 가치 이미 반영된 주가 ,0
코웨이 새 CI   아이콘 정수기 부터 적용,0
국민연금    이상 보유종목 성적표  우수 ,0
 넷마블과 브랜드 이미지 통합  코웨이  CI 공개,0
코웨이  신규 CI 공개  넷마블과 브랜드 이미지 통합 ,0
코웨이  CI 변경  글로벌 환경 가전 기업 도약 ,0
코웨이 신규 CI 공개  넷마블과 이미지 통합 ,0
코웨이  신규 CI 공개  넷마블과 브랜드 이미지 통합 ,0
가치평가 힘든 성장주  주가꿈비율 PDR  을 아시나요 ,0
 넷마블과 브랜드 이미지 통합  코웨이  신규CI 선보여,0
코웨이  신규 CI 공개 신제품  아이콘 정수기 부터 사용,0
넷마블과 이미지 통합 코웨이  신규 CI 발표,0
코웨이  대주주 넷마블과 브랜드 이미지 통합 ,0
넷마블 방준혁의  투자 대박  빅히트 상장일에 또 웃는다,0
코웨이  새 얼굴 입는다 넷마블과 브랜드 이미지 통합,0
코웨이  신규 CI 공개    글로벌 환경가전 기업으로 도약 ,0
이해선  구독경제 선두기업 도약  코웨이  새 CI 공개,0
코웨이  신규 CI 발표  넷마블과 브랜드 이미지 통합 ,0
 뉴 코웨이로 새로운 도약  코웨이  신규 CI 공개,0
코웨이  신규 CI 공개  글로벌 기업 도약 의지 ,0
코웨이  신규 CI 공개   아이콘 정수기부터 적용,0
공모주 투자자     세대        대 이상은    ,0
빅히트 비록 하락했지만  대 주주 넷마블  수익  배 ,0
시초가마저 무너진 빅히트 따상 꿈꾸며 상따했던 개미 어쩌나,0
주식투자는 넷마블 처럼 지분가치  조    억원  빅히트 투자금  배 수익,0
기존 주주들 대거 차익실현 빅히트  데뷔 축포  불발,0
빅히트  호된 신고식 에도 방시혁 평가액    조   주식부호  위 ,0
빅히트  호된 신고식 고점서     곤두박질 개미들 탄식 종합 보 ,0
빅히트 주가 하락에  조 원 증발 방시혁 지분 가치는,0
 마켓뷰  코스피   일째 하락    대선 전까지 혼란 이어지나,0
빅히트   억 투자자들   만원 수익 카겜 보다 낮아,0
빅히트 주가 와르르 왜  주범은 외국인이었다,0
 빅히트  너무 기대했나  반짝 따상  후      하락,0
코스피  기관 외인  팔자      선 후퇴 사흘째 하락,0
 코스피 마감  일째 하락해      선  빅히트는 호된 신고식,0
빅히트 역효과  엔터  폭락에 코스닥도    ,0
 따상  쉽게 봤네    빅히트    만원   만원 주가  롤러코스터 ,0
따상 반납 빅히트  시총  조원 넘게 빠졌다,0
빅히트  반짝 따상   방시혁단숨에 주식부자  위,0
그래도 방시혁은 돈방석  조 주식부자 대열 합류,0
증시 하락세 계속 코스피     선 마감,0
빅히트 급락에 방시혁 대표이사  하루만에     억원 자산  증발   ,0
빅히트  뚜껑 열자  와르르   공모주 추격매수  더 이상 안 통한다,0
 물린 개미들 어쩌나  빅히트 상장 하루 만에     급락,0
 TF매매동향  외국인   엔씨소프트  사고  현대차  팔았다,0
빅히트     급락 방시혁 주식부호 순위도  종합 ,0
빅히트 두자릿수 급락 방시혁 지분가치도 ,0
빅히트 급락에 방시혁의   대 주식부자 꿈  일장춘몽  되나,0
 빅히트 소나기  맞은 엔터 사 넷마블 디피씨도  ,0
 투자는 이렇게   빅히트  따상  실패에도 웃는 방시혁 방준혁,0
 믿을 건 실적 뿐     분기 모두 좋은 실적주 찾아볼까,0
빅히트 첫날 와르르   만주 던진  기타법인  정체는 ,0
바팜 카겜처럼 될라 빅히트 첫날  가즈아  없었다,0
 멤버들 병역 남아  분석도  빅히트 상장 첫날  따상  실패,0
빅히트 주가 다이너마이트 없었지만 엔터  빅   시대 열었다,0
빅히트      급락 개미들 어쩌나,0
 빅히트      넘는 낙폭 기록 관련주들도 덩달아 조정,0
 특징주 빅히트  급락 에 관련  이틀째 동반 약세,0
    코로나   재확산에 코스피 보합 빅히트     ,0
삼성동 일대 옥외광고 점령한  세븐나이츠  ,0
젊어진 재계   세 이하 X세대 오너 경영자    명 ,0
이재용  정용진 등  X세대     년생  재벌 경영자 중심축,0
한국투자증권  주식워런트증권    종목 신규 상장,0
넷마블  삼성동 일대에  세븐나이츠   초대형 옥외광고 진행,0
재계 이끄는 X세대   세 이하 젊은 오너   명,0
 시그널   크래프톤 IPO 잡아라    대형증권사 총력전,0
넷마블  삼성동 일대에  세븐나이츠   초대형 옥외광고 진행,0
 마켓인사이트 삼성 JP모간 등 기업가치   조원대  배그  주관 경쟁,0
   대 그룹   세 이하  젊은 총수    명    셋 중 둘은 유학파,0
X세대 CEO들이 뜬다  국내 주요 그룹   세 이하 회장 부회장   명,0
X세대 회장님 시대     년대생 회장까지 나왔다,0
한국투자증권  ELW    개 종목 신규 상장,0
     그룹에   세 이하  X세대  오너 회장 부회장   여명 활동,0
한국투자증권  ELW    종목 신규 상장,0
한국투자증권  ELW    종목 신규 상장,0
한국투자증권  ELW    종목 신규 상장,0
한국투자증권  ELW    종목 신규 상장,0
한투  ELW    종목 상장,0
한국투자증권  ELW    종목 신규상장,0
 안전 편리하다며     떼가더니 앱결제 피해    가 애플 구글 ,0
김경협  기재부 세법 해석이 대기업 고소득자에 유리하게 작용 ,0
 크래프톤 IPO 주관사 따내자   대 증권사 수장들  판교 혈투 ,0
소비자 앱 결제 피해 중    가 애플 구글,0
빅히트  닷새째 하락세 개인     억 매수 종합 ,0
개미들 빅히트     억 샀다,0
한국투자증권  ELW    종 신규 상장   일부터 매매,0
바이오팜 카겜 빅히트 공모주  대장   이것  때문에 희비 갈렸다,0
한화   넷마블   Q 실적 기대치 하회 투자의견 보유 ,0
넷마블  PER   배 정당화 하려면 안정적 이익 내야 한화,0
재계 X세대 회장 부회장 모두   명     년생 오너   명으로 최다,0
넷마블  삼성동 일대에  세븐나이츠   초대형 옥외광고 진행,0
앱 결제 소비자 피해  지난  년간     건 애플 구글이     차지,0
넷마블  부진한  Q 실적  Q 신작 성과에 집중 한화,0
넷마블   분기 실적 시장 기대치 하회 예상 한화투자증권,0
빅히트  첫 상승 마감 급락 주범  대 주주 논란도 종합 ,0
빅히트 주가하락 주범   대 주주  메인스톤 은 누구,0
코스피  외국인 매도에     선 후퇴 코스닥   대 하락,0
넷마블 첫 콘솔게임  세븐나이츠  타임원더러    월  일 출시,0
넷마블  세븐나이츠  IP로 만든 첫 콘솔게임 나온다,0
넷마블   세븐나이츠 타임 원더러    월 출시,0
넷마블  첫 콘솔  세븐나이츠 타임원더러    월 일로 출시일 확정,0
 같은듯  다른  금융지주사 글로벌 PEF 투자 유치,0
넷마블  닌텐도 스위치 게임  세븐나이츠 타임원더러    월 출시,0
글로벌 PEF   같지만 다른  금융지주사 투자,0
개미 곡소리 날 때 빅히트   대주주  폭탄매물로     억 챙겼다,0
빅히트에     억 물린 개미들  수상한 공모가    청원까지 등장,0
  일 장 마감 후 주요 종목뉴스,0
넷마블  빅히트        보유 공시,0
빅히트 대주주들 매도에 주가  반토막  어떻게 생각하십니까,0
넷마블   마블 렐름 오브 챔피언스  글로벌 사전등록 시작,0
넷마블   마블 렐름 오브 챔피언스  사전등록 개시,0
빅히트 이제 반등하나,0
넷마블 신작  마블 렐름오브챔피언스  글로벌 사전등록 실시,0
넷마블   마블렐름오브챔피언스  글로벌 사전등록,0
 fn마켓워치 지방재정공제회  K뉴딜에    억 투자,0
SK증권    분기엔 실적 기대 못미치나   내년은  신작효과  기대해볼 만 ,0
빅히트 급락시킨   대 주주  매도 문제없나 ,0
 일간  만    원 빠진 빅히트   거래일 만에     원 올라,0
  대주주  넷마블   개월간 빅히트 못파는 이유,0
넷마블  국내 주요작 부진 목표주가  SK증권,0
넷마블  주가 상승 여력 크지 않아  목표가  SK,0
 재송   일 장 마감 후 주요 종목뉴스,0
성급한  정부 주도 가   됐나   BBIG 지수 종목    가 하락,0
정부 믿고 펀드 샀는데   K뉴딜 ETF  주새    ,0
벌써  배 벌었다    카카오뱅크에 투자한 금융사들  방긋 ,0
문체부  오영우 제 차관 펄어비스 방문 게임업계 의견 청취,0
오영우 문체부  차관  게임  K팝 이을 한류 핵심산업 ,0
 엘리온 에 목맨 IPO 동지  카겜 크래프톤 의 속사정,0
게임산업 육성 위한 현장 의견 청취,0
넷마블문화재단   대한민국장애인문화예술대상  공로상 수상,0
카카오뱅크      억 원 유상증자 추진,0
넷마블  세븐나이츠 IP 콘솔 게임 닌텐도 스위치서 예판,0
넷마블  콘솔 게임  세븐나이츠 타임원더러  닌텐도 이숍 예약판매,0
넷마블  첫 콘솔  세븐나이츠 타임원더러  닌텐도 스위치 예판 개시,0
 성장  내려오고  가치  올라가고  뒤바뀐 장세흐름 올라타라,0
 카운트머니  BTS에  올인 했는데 주가  뚝  빅히트  이대로 괜찮을까,0
 구글 가격결정권 제한 안돼   지배적 구조 깨야  갑론을박,0
매각설도 나왔던 넥슨에 왜  디즈니 틱톡 이끈 이 남자 떴다,0
 구글 인앱결제 논란  소비자 후생 전제돼야 ,0
 시그널  넷마블 계열사  회생기업 TLX패스 인수,0
게임사 잇따라 금융업 진출 왜  게임서 닦은 AI 기술 차세대 금융 속으로,0
시작은 좋은데     바이든 대통령 에 글로벌 뭉칫돈 몰려드나,0
 Mint  영국에 처음 등장한  비건 정육점   대체육 시장  년새     급성   ,0
 주간경제일정  기재부  오늘  그린북  발표  경제 흐름 전망은 ,0
택진이형   엔씨 로 사명도 바꾸나,0
넷마블  연매출  조 눈앞  세븐나이츠  등 신작 기대  종합 ,0
넷마블   분기 영업익       해외 매출 역대 최대,0
넷마블  분기 매출     억 연매출  조 코앞,0
이마트 영업이익     주주환원에 쓴다,0
넷마블  신작들  크로스플랫폼  고려  분기 마케팅비  예상 ,0
 일곱개의 대죄로 북미 잡았다  넷마블 신작 없이도  분기 선방,0
 넷마블 종합  실적 선방  Q 신작으로  세몰이 ,0
 시그널  벌써 몸값    카카오뱅크  IPO 시동   주관사 선정 착수,0
 분기 숨고른 넷마블   분기  세나  에 큰 기대  종합 ,0
넷마블  올  분기 영업익    억 연매출   조  눈앞,0
 넷마블 컨콜   다수 신작 크로스플랫폼 고려  Q 마케팅비 증가 예상 ,0
넷마블  분기 매출     억 영업익    억 올해 누적 매출  조원 달성,0
넷마블   Q 매출액     억원  해외매출 역대 최고기록,0
넷마블   분기 매출     억원 해외매출 비중    ,0
  일 장 마감 후 주요 종목뉴스,0
 N  온택트 날개 로 실적 날았다,0
넷마블   Q 영업익    억 해외 매출 비중      최대 ,0
     년 이후 출시작  크로스 플랫폼으로 선보일 것  넷마블 컨콜,0
 리니지 IP 재계약  엔씨와 대화중  넷마블 컨콜,0
달라진 외국인  BIG 팔고 경기민감   환승 ,0
코로나 덕에 게임사   N  연 매출  조 시대,0
매일유업        유튜브 웍스 어워즈   개 부문 석권,0
넥슨 넷마블 이어  엔씨도  분기 서프라이즈 ,0
매일유업       유튜브 웍스 어워즈   개 부문 석권,0
매일유업       유튜브 웍스 어워즈   개 부문 석권,0
 마켓인사이트  AI 피부진단  룰루랩  넷마블 등으로부터 투자유치,0
 Hot Line   넷마블  신작 다수 출시하나 밸류에이션은 부담 ,0
넷마블  세븐나이츠  등 신작 기대감 고조 목표가  NH,0
 클릭 e종목  신작 출시 임박한 넷마블  실적 상승기 진입할까,0
  정책 끌고 바이든 미는데 뉴딜ETF 수익률  제자리 ,0
 예전과 달라졌다  BIG 정리하고 경기민감주로 환승하는 외국인,0
매일유업  유튜브 웍스 어워즈   개 부문 석권 디지털 캠페인 유튜브 마케팅 우수   ,0
넷마블  신작 출시 모멘텀에도 추가 상승 여력은 제한적 삼성,0
 e공시 눈에 띄네 코스피   일,0
 재송   일 장 마감 후 주요 종목뉴스,0
 마켓인 넷마블 엘앤씨바이오  룰루랩에 시리즈B 단계 투자,0
정의선  홍라희 제치고 주식부호  위 됐다,0
BBIG 코스피 반등 이끌고 삼성전자가  새 역사  축포 쐈다,0
 줌인 이종목   신작 효과  넷마블   거래일 연속 상승,0
 한국만 예외적으로  구글  신규앱 인앱결제 내년  월  월 연기 종합 ,0
 그랑사가  개발 게임 스타트업 엔픽셀     억 추가 투자 유치,0
힘 빠진 LoL  리니지 패권 깬 넷마블,0
 특징주  넷마블   세븐나이츠   구글 매출  위 등극에 강세,0
 화난  앱사업자들  구글 공정위에 집단신고  반값 수수료  애플은 제외,0
신성장산업  BBIG 라더니   맥 못추는 게임주,0
넥슨 엔씨  주 회 출근 주 회 재택으로 네이버 전사 원격근무,0
BBIG   개 업체 영업이익 증가율  증시 평균  배,0
 세븐나이츠  등 자체 IP로 장외열전  지스타      리포트 ,0
넷마블  자체 IP 효과 톡톡 세븐나이츠  앱스토어 매출  위,0
넷마블  세븐나이츠   앱스토어 최상위권 매출 순항,0
 지스타     슈퍼스타  넷마블   세븐나이츠  로 장외열전,0
막 오른 모바일게임 공성전  리니지 형제 를 공략하라,0
증시 최고치 경신날 엔씨  나홀로  머쓱 ,0
조현상 정의선 김동관 허세홍    플라워 챌린지 에 총수일가 연결고리 보인다,0
 특징주 크래프톤  내년  월 상장 소식에 관련주  강세 ,0
엔씨소프트  신작 해외 출시로 실적 상승 기대 목표가    만원 하이,0
부진하던 넷마블 주가 반등 시도하나 신작 효과 얼마나 ,0
  일 장 마감 후 주요 종목뉴스,0
장 마감후 기업공시    월  일 ,0
이승원 대표  넷마블 주식  만    주 장내매도,0
이승원 대표  넷마블 주식  만    주 장내매도,0
신작 효과에 현금     억 장전 컴투스  게임은 이제 시작 ,0
공모전부터 코딩교육까지   긍정적 게임문화 확산 앞장서는 넷마블,0
넷마블  건강한 게임문화 알리기 위한 사회공헌사업 주력,0
건강한 게임문화 만든다 넷마블  사회공헌사업 전개,0
 클릭 e종목   넷마블  신작 게임 흥행으로 영업 가치 상승 전망 ,0
 신작효과 현금만     억  컴투스에 쏟아지는 기대감,0
넷마블  해외 진출로 외형 성장 기대 IBK,0
넷마블  세븐나이츠    첫 업데이트로 신규 영웅 추가,0
 차이나 열린다   게임주 수혜 어디까지,0
   한한령  해제 기대감에 게임주 엔터주  껑충 ,0
    년만에 한국 게임 허가   샴페인 터뜨릴 땐 아니다 ,0
    년만에 한국게임 서비스 허가  한한령 풀리나 촉각,0
  판호발급  정부 중재역할 맡아야   김승수 의원,0
 넷마블  신작 성과 등 긍정적 모멘텀   목표가   NH투자증권,0
넷마블  신작 성과 중국 판호발급 기대감 목표가  NH,0
주식갑부  톱     한달새   조 급증,0
넷마블  긍정적 모멘텀 부각 NH,0
BBIG  급등장에서  엇갈린 행보 ,0
급등장서 갈라지는 BBIG의 수익률 한달 연속 내다파는 투신,0
넵튠  한 달 새      급등 과열  게임  스타 탄생 ,0
올해 주식재산 증가  위   이건희  상승률 최고  김범수 ,0
올들어 이건희  조  김범수  조  정의선  조 재산 늘었다  서경배 회장은  조   ,0
올해 기업 총수 주식 성적표를 공개합니다   등은 ,0
올해 총수 주식평가액 성적표는 카카오 김범수  배 늘어  조    억원,0
주식으로 두 배 번 김범수 의장     증발한 서경배 회장,0
NH투자증권  넷마블  신작출시 중국판호 등 기대 목표가  ,0
 STOCK  잘 나가는 넷마블  세븐나이츠  인기   판호발급 유력까지,0
김범수 주식재산 두 배 오를 때 서경배는    증발,0
텐센트    클라우드 사업 확대   직원  배 늘린다,0
 시그널  회사채시장 올해도 풍년   왕좌지킨  KB   세일즈 돋보인  키움 ,0
위기 속 미래 준비하는 기업들  삼성전자  R D 투자   조  부동의  위 ,0
코로나  에도 올해 국내 기업 R D 투자     억원 늘렸다,0
위기에도 미래 먹거리 준비 분주 삼성전자  R D 투자  위,0
삼성전자 LG전자 등  개 기업  대기업 연구개발비  분의   차지,0
국내 대기업  실적 악화에도 R D 투자 늘려,0
국내 대기업  실적 악화에도 R D 투자 늘렸다   삼성전자  부동의  위,0
국내 대기업 올해 R D투자     억원 늘렸다 삼성전자  부동의  위,0
넷마블  세븐나이츠  흥행 발판 실적 개선 기대감  UP ,0
올해 대기업 R D  분의   차지한 기업은 ,0
삼성전자 LG전자 SK하이닉스 현대차 LGD 기아차 등  곳  대기업 R D  분   ,0
삼성전자 R D 투자  부동의  위   개사 전체     차지,0
삼성전자  올해 R D 투자   조 육박 네이버는 매출 대비 최고,0
 클릭 e종목  베스파  내년 턴어라운드 확실  킹스레이드    진출 시 흥행 가   ,0
넷마블문화재단   온라인 게임소통캠프    일 진행,0
넷마블  블소 레볼루션    주년 콘텐츠 정보 공개,0
서울산업진흥원  게임부문 첫 언택트 비즈매칭       SPP Game  성료,0
넷마블   년 연속  대한민국    대 브랜드 에 선정,0
 역시 택진이형  주요 게임사 대표 관심도  위  김택진 NC 대표 ,0
 시그널  주인 바뀐 효과  코웨이  순차입  년래 첫 감소,0
넷마블   년 연속  대한민국    대 브랜드  선정,0
넷마블   년 연속     대 브랜드  선정 게임사 중 유일,0
넷마블   년 연속  대한민국    대 브랜드  선정,0
넷마블  대한민국    대 브랜드  년 연속 선정 코웨이   위 기록,0
넷마블   블소레볼루션   LEGEND  업데이트 격사 영기골짜기 등 추가,0
게임사 수장 관심도  위는  택진이형  김정주 방준혁 뒤이어,0
넷마블  R D 투자 게임업계 최고 AI 빅데이터 미래 신기술 확보  노력 ,0
신작 업은 게임주  상승랠리  로그인 ,0
퍼틸레인        일하기 좋은 중소기업  선정,0
 STOCK  코웨이  배당금 감소하나 재무구조 개선은  긍정적 ,0
웨이브 네이버페이는 보상했는데 유튜브 프리미엄 이용자들  부글부글 ,0
IT기업  신축년  새사옥 출발    몸집 늘리고 재정비  한창 ,0
 BBIG  너무 올랐나    수급별 자금 이탈 조짐 점화,0
가장 관심받는 게임사 대표는 김택진  호감도는 김정주,0
미디어SR       년 대한민국 공익법인 백서  발간,0
미디어SR      년 대한민국 공익법인 백서 발간,0
넷마블 북미 자회사 카밤   마블 렐름 오브 챔피언스  출시,0
넷마블   마블 렐름 오브 챔피언스  글로벌 정식 출시,0
넷마블   마블 렐름 오브 챔피언스  정식 출시,0
넷마블 매출 비중    위 마블   번째 시리즈  마블 렐름오브챔피언스  출격,0
넷마블 북미 자회사 카밤  마블 게임 가동,0
기업 임원 세대교체     년대생이 몰려온다,0
 유동성   조  내년 IPO 시장 활황 예고 LG에너지솔루션 등  대어  줄줄이   ,0
넷마블   세븐나이츠   흥행에 국내 모바일게임 매출 점유율  위 재등극,0
 초반 기세는 리니지 M급  세븐나이츠 로 넷마블 매출 점유율 껑충,0
      게임결산 코로나 팬데믹에도 꽃피운 K 게임,0
강화된  사회적 거리두기 에도 언택트 관련주는  잠잠 ,0
디지털 혁신에    조 투자 IT 게임 업계  훈풍 ,0
카카오뱅크  주당  만    원에    만주 팔려,0
 뉴 코웨이  시동 CI 교체에 아이콘 신제품,0
 뉴 코웨이  시동   CI 교체하고 혁신제품 잇따라 출시,0
방준혁 넷마블 의장  인재 게임혁신  경영 업계  순위 차지,0
 이번주 증시캘린더  알체라 등  개사 코스닥 상장,0
경자년에 약진한 CEO   코로나 위기를 기회로 만든 경영인 눈길,0
 팩플  금융권  네이버 카카오 아닌 엔씨 넥슨 러브콜 왜,0
쌍용차 HMM   중단 파업  위기 넥슨 엔씨는  돈잔치 ,0
넥슨    년 근속 직원에 포상금     만원,0
     년 총결산 마켓인사이트 리그테이블 종합 코로나 한파에도 쏟아진 빅딜  C   ,0
     년 총결산 마켓인사이트 리그테이블 DCM  KB증권  년 연속 채권발행    ,0
넷마블  지능형 AI로 글로벌 게임 장벽 낮춘다,0
이재용 부회장 올해 주식부호  위   위는 정몽구 회장,0
주식부호  위  이재용 삼성전자 부회장 보유지분  조원대     조원대로 불어난다,0
이재용 부회장 주식부호  위도 승계 김범수 카카오 의장  위 점프,0
넷마블   지능형 AI 로 글로벌 게임경쟁력 키운다,0
이건희 회장 별세로 이재용 국내 주식부호  위 등극  위는 정몽구,0
카뱅   조원 유상증자 완료,0
이재용  주식가치  위  정몽구 김범수  ,0
주식부호 이재용  위  김범수  위    이건희 상속 후 삼성가    위 휩쓸듯,0
삼성 이재용 국내 주식부호  위  위 정몽구  위 김범수,0
주식부호  위에 이재용 상속 마무리 시 삼성  탑  싹쓸이,0
이재용 삼성전자 부회장  국내 주식부호  위 올라,0
이재용  국내 주식부호  위 등극   위 정몽구보다  조원 ,0
이재용     년 주식부호  위  상속 반영 시 삼성일가    위 싹쓸이,0
코로나  재계 지각변동  창업  세대  진격  전통 대기업  세대교체,0
삼성 이재용  국내 주식부호  위로    위 정몽구  위 김범수,0
카카오뱅크   조원 규모 유상증자 완료,0
코로나  로  IT 게임 바이오  관련 주식가치 상승  주식부호  위는 이재용,0
코웨이  이해선 서장원 체제 출범  글로벌 도약 기틀 마련 ,0
코웨이 서장원 각자대표에 내정   투톱 체제로 글로벌 경쟁력 강화,0
코웨이 이해선 서장원 각자대표 체제로,0
넷마블  세나   흥행의 힘 외국인이 돌아왔다,0
깜짝실적 현금부자  알짜   담아볼까,0
엔씨  게임서 쌓은 기술로 영역 넓힌다,0
 인사 코웨이  서장원 신임 각자대표 내정,0
코웨이 이해선 서장원 각자 대표 체제 출범  임원 글로벌  여성리더 등 다수 발탁,0
코웨이  이해선 서장원 각자 대표 체제 출범,0
코웨이  이해선 서장원 각자 대표 체제 출범,0
코웨이  넷마블 매각  년만에  투톱    서장원 대표이사 선임,0
 프로필  서장원 코웨이 각자 대표이사,0
코웨이  이해선 서장원 각자 대표 체제 출범,0
코웨이  이해선 서장원 각자 대표 체제 출범,0
코웨이  이해선 서장원 각자 대표 체제 출범,0
코웨이  이해선 서장원  각자 대표  체제 출범,0
 프로필  서장원 코웨이 대표이사,0
코웨이  이해선 서장원 각자 대표 체제 출범  글로벌 경쟁력 강화 ,0
코웨이  이해선 서장원 각자대표 체제로,0
코웨이  이해선 서장원 각자 대표 체제 출범,0
 알듯 말듯  박영선  코로나 관련 일 끝나면 서울시장 출마 여부 결정 ,0
코웨이  넷마블 시대 본격화 시너지 속도 낸다,0
넷마블   BTS월드 에 멤버 이야기 담는다,0
엔씨소프트  신작 기대감에    만원 재도전,0
각자 대표 체제 코웨이   글로벌 리더로 도약하는 원년  선포,0
택진이형 효과  엔씨소프트  이용자 호감도  위,0
코웨이 서장원 이해선 각자 대표 체제로,0
택진이형  이젠 가수도 키워 ,0
SNK  넷마블과  더 킹 오브 파이터즈  IP 연장 계약,0
엔씨 CJ ENM  동맹   콘텐츠 플랫폼 공룡 탄생한다,0
코웨이  이해선 서장원 각자 대표이사 체제 출범,0
국민연금이 최대주주 올라선 엔씨소프트   영업익   조클럽  예약,0
네스엠  스포츠 베팅게임  스팟     퍼블리싱 서비스 계약,0
넷마블  세븐나이츠  길드전 업데이트 인기  지속 ,0
 인터뷰  모노라이트       삶의 질 높이는 동반자 되겠다 ,0
 널뛰기  코스피  기관  조대 매물 폭탄에 하락 마감,0
티센크루프  넷마블 신사옥에 승강기   대 공급,0
