뉴스제목,주가변동
증시에 부는 친환경 바람   수혜주로 뜨는  반도체 전기차 ,0
엔씨소프트  신작 출시 집중에 투자매력도 높아 KTB,0
야구장도 유통 플랫폼으로 이마트  올라인 전략  속도,0
공정위   경쟁 앱마켓 방해 혐의  구글 제재 착수,0
공정위   경쟁 앱마켓 방해  혐의 구글 제재 착수,0
 용진이형  ssg 와이번스로 해주세요 ,0
 융합 콘텐츠 시대  게임도 예외 없다,0
엔씨  주   시간 이상 근무하면 회사 출입제한,0
KBO 구원투수 정용진은  동네북 SK 를 어떻게 바꿔 놓을까,0
공정위   경쟁 앱마켓 방해  혐의 구글 제재 착수,0
공정위  구글에 과징금    억 부과  경쟁 앱마켓 방해 ,0
 경쟁 앱마켓 쓰지마라  게임사에 갑질   공정위  구글 제재 착수,0
연매출  천억 이상  벤처천억기업     개 작년보다   개 증가,0
공정위   경쟁 앱 마켓 배제  구글 제재 착수,0
경쟁 앱 마켓 방해 혐의 공정위  구글 제재절차 돌입,0
 단독   크런치 모드 없앤다  엔씨  회사 문 닫는  게이트오프  시작,0
구글  국내 게임사 경쟁 앱 마켓 출시 방해  갑질   공정위  제재 착수,0
공정위  경쟁 앱마켓 방해 혐의  구글 제재 착수,0
금리 오를땐 실적  달린다 유망 종목 꼽아보니,0
인도엔  백신의 수도  인도네시아엔  유니콘 허브  아시아 곳곳이 기술도시,0
공정위   경쟁 앱마켓 방해 혐의  구글 제재 착수,0
공정위  엔씨 넷마블 상대로 갑질한 구글 제재,0
네이버  SM과 YG 이어 빅히트와  K 팝 동맹  종합 ,0
 TF매매동향  외인 기관  모두  삼성전자  던졌다,0
 땡큐  삼성전자  국민연금  작년 증시 호황에 수십조 벌었다,0
외국인 기관     조  매도 코스피 코스닥 하락  강한 차익실현 욕구 ,0
 평균연봉     만원  대기업 안 부러운 벤처천억기업은 ,0
 사람   야구단 품고  MZ세대 사로잡을 유통 신세계 연다,0
 평균 연봉     만원  대기업 안 부러운 벤처 어디 ,0
 특징주 엔씨소프트 넷마블 펄어비스 급등 계속되는 게임  강세,0
 리니지 M  첫 해외 진출 기대감  UP  대만 사전예약    만,0
 평균연봉     만원  대기업 안 부러운 벤처기업들,0
SK와이번스 품는 이마트 증권사  채널 확대  시장  수익성 걸림돌 ,0
평균 연봉  억원 넘는 벤처기업은 어디 ,0
매출     억뿐인데 연봉     만원 벤처기업은 어디 ,0
벤처기업 중 휴맥스 평균급여     만원  위       위는 씨에스윈드 에스에프   ,0
국민연금  반도체  호황에 삼성전자서만 지난해   조 평가익,0
연매출  천억 벤처기업  연봉킹 은 어디 ,0
네이버  K팝 동맹  이번엔 빅히트 손 잡았다,0
코스피 코스닥  외국인 기관 팔자에  하락 흐름  짙어진 혼조세,0
게임주 급등  두가지 이유 있었네 텐센트 그리고  이것 ,0
국민연금  지난해 주가 호황에 삼성전자서만   조 원 벌었다,0
B급 감성 성동일 배추 뽑는 정용진  광클릭 ,0
엔씨  K 팝 플랫폼  유니버스     개국 동시 출시,0
 코로나로 매출 늘린 게임사들  국민 위해 무슨 노력했나 ,0
엔씨 NC   K팝 팬덤 플랫폼  유니버스     개국 출시,0
엔씨표 엔터 플랫폼  유니버스  글로벌 출시,0
엔씨소프트 K팝 플랫폼  유니버스     개국 동시출시,0
 아이돌 덕질 의 산업화 IT기업들  팬덤 플랫폼 경쟁,0
 왕개미 연구소  이마트 야구단 인수  증시서 헛스윙 될까 만루홈런 될까,0
 줌인   G타워 오픈  앞둔 방준혁 넷마블 의장의 상생 실험,0
 신작 모멘텀 에 온기 감도는 중소형 게임 ,0
벤처기업 중 휴맥스 평균급여     만원  위       위는 씨에스윈드 SFA    ,0
엔씨  케이팝 엔터 플랫폼  유니버스  글로벌 동시 출시,0
물류업계 노사정 합의   택배비  인상설 택배 관련주 강세,0
 휴맥스  평균연봉     만원      억 매출 벤처  위,0
엔씨    년째 운영해온 사내 어린이집 소개한  웃는땅콩 이야기  출간,0
 TF매매동향  외국인   셀트리온  담고  삼성전자  팔았다,0
 국내외 증시 상승 여력 남아 백신 접종 부양책 등 변수 ,0
 게임스탑  시장 변동성  단기 소음 작용 가능성 ,0
엔터 사업에 공들이는 ICT 기업들,0
오토데스크 국내 골드파트너  개사 사업 통합  아이센트릭  설립,0
해외서 훨훨 나는 넷마블  국내 퍼블리셔 중 매출  위 기록,0
 택진이형  주가    만원 넘었어요  엔씨  황제주 등극 종합 ,0
외국인 기관   삼성전자 에     억 원 팔았다,0
 시황종합  코스피    상승     선 회복 엔씨 황제주 등극,0
넷마블   년 연속 글로벌 매출 톱     지난해  위,0
넷마블  지난해  배급사 중 매출 위 달성,0
사흘째 순매수 외국인  셀트리온 순매도   위   LG화학엔  러브콜 ,0
  텐센트 넷이즈  전세계 앱매출 부동의  양강  한국은  넷마블 이 최고,0
넷마블  글로벌 앱 수익   배급사 중  위,0
개인 보다 돈 더 번 기관 외국인  변동성 장세 뭐 담았나  순환매 주목 ,0
넷마블  작년 세계 모바일 수익  위 퍼블리셔 텐센트  년째  위,0
 넷마블 글로벌에서 잘 나간다더니 진짜였네  국내 퍼블리셔 중 매출  위로 우뚝,0
 특징주 엔씨소프트     만원 넘었다   주 신고가,0
 특징주 엔씨소프트  신작 효과    만원대  돌파 ,0
 특징주      만원  다시 뚫은 엔씨소프트 안착할까,0
국내 앱 다운로드  위 네이버 지출  위는 엔씨소프트,0
장 마감 후 기업공시  월  일 ,0
 블소  사전예약 효과  엔씨소프트    주 신고가 새로 썼다,0
 특징주 엔씨소프트  신작 효과    만원 돌파하며    주 신고가 ,0
더나은 세상 꿈꾸는 김범수  사회문제 해결  통큰 결단   김범수  ESG 경영    ,0
엔씨  프로야구 H    사전예약 시작,0
게임주  실적의 힘 엔씨소프트     만원  황제주  됐다,0
사외이사 평균보수도 양극화 전자 업종     만원으로  위,0
엔씨   조원  클럽 입성 올해 게임 엔터 등 영토 확장 가속화,0
코스피      선 붕괴  애플카 협력중단  기아차     ,0
 마감시황 외국인 기관  팔자 에 양 지수 하락 마감,0
 엔씨소프트 매출  사상 첫  조원 돌파  비결은,0
코스피   애플카 쇼크 에 하락 마감     선으로 추락,0
 특징주   매출  조  찍은 엔씨소프트    급등   주가    만 재돌파,0
엔씨소프트  모바일게임  프로야구 H   사전예약 실시,0
   대 기업 사외이사 평균연봉     만  엔씨소프트 삼성전자 등  억대 ,0
엔씨소프트 삼성전자 삼성물산  사외이사 평균보수 억대,0
카카오  전 직원에    만원 자사주 쏜다 IT기업 보너스 잔치,0
 특징주 엔씨소프트  신작 출시 글로벌 사업 확장 기대감에 강세,0
 오전시황 코스피 코스닥 일제히 하락 출발,0
 집중취재M   선별이냐 보편이냐   차 재난지원금 선택은 ,0
게임주 실적의 힘으로 급등,0
리니지 M으로  뽑기  아이템 논란 재점화 공정위  소비자 기만 여부 주목,0
외국인 매수에 잘나가는 게임주,0
주당   만원 다가선 카카오 사상 최고가 새로 썼다 종합 ,0
넥슨에 질쏘냐 넷마블 전체 임직원 연봉    만원 인상,0
넷마블  지난해 사상 최대 매출  조    억 원  해외 매출이     ,0
강다니엘 아이즈원 몬스타엑스 총출동 유니버스    일  유니콘  개최,0
엔씨소프트  블레이드 소울    사전예약    만  역시 최고 기대작 ,0
외국인   서  조 팔아치우면서도 이 종목은 샀다,0
엔씨  블소   통했다 사전예약   시간만에    만 돌파,0
엔씨  유니버스   강다니엘 등 출연하는 온라인 콘서트 연다,0
엔씨 넥슨 나는데    넷마블은 언제쯤 ,0
 더 나은 세상을 꿈꾸며  한국 사회에 없던 화두 던진  김범수 임팩트 ,0
 황제주  등극 엔씨소프트 목표가 줄상향  신작 기대감 ,0
 만났습니다  퇴임 앞둔 안건준 회장  정부 규제 개혁 실망 ,0
넥슨 게임업계 사상 첫   조 클럽  가입  김정주 다음 행보는  핀테크  비트코   ,0
외국인 팔자 행진에도  B I G  담았다,0
 차  떼고  텔레콤  지우기도 기업  개명의 경영학,0
너도나도  사상 최대  게임 빅  날았다,0
엔씨  블소  대박 예감 사전예약    만 돌파,0
카카오 김범수 엔씨 김택진  서울상공회의소 부회장단 합류,0
경제단체  지도부 교체 로 위상 찾는다,0
카카오 김범수 NC 김택진  최태원과 함께 서울상의 합류,0
 데일리안 오늘뉴스 종합  문재인정부  온난화로 탈석탄 한다면서  엔 석탄발전소    ,0
 IT 젊은 피  김범수 김택진 서울상의 부회장단에 합류,0
젊어지는 대한상의  김범수 김택진 이름까지 물망,0
카카오 김범수 엔씨 김택진  SK 최태원과 서울상의 이끈다,0
최태원의     젊은피 수혈  김범수 김택진 회장단 합류,0
카카오 김범수 엔씨 김택진  서울상의 부회장단 합류한다,0
김범수 카카오 이사회 의장  김택진 엔씨소프트 대표  서울상의 부회장단 합류,0
카카오 김범수 NC 김택진  최태원과 함께 서울상의 부회장단에 합류,0
카카오 김범수 엔씨 김택진  서울상의 부회장단에   최태원 회장이 제안,0
카카오 김범수 엔씨 김택진  최태원  서울상의 회장단 합류,0
김택진 김범수  서울상의 부회장단 합류 최태원 제안으로,0
카카오 김범수 NC 김택진 서울상의 합류 SK 최태원 제안 응해,0
김범수 김택진  서울상의 부회장단 합류 최태원 회장 제안,0
리니지 카카오가 바꾼 산업구도 김택진 김범수  상의 부회장 합류,0
새 회장 선임 앞둔 전경련 기업들  이참에 확 바꾸자 ,0
전열 재정비 나서는 경제단체들  보수 색채 버리고  젊은 피  수혈,0
서울상의 부회장단에 김범수 카카오 의장 김택진 엔씨 대표 합류,0
엔씨  온라인 라이브 콘서트  유니 콘     만명 시청,0
최태원의    혁신 부회장단에 IT 게임 스타트업  젊은 피  수혈,0
 서울상의 혁신 안 보이나   한숨 깊어지는 부산 상공계,0
전직원 연봉     만원 인상  엔씨 측  사실무근 ,0
연봉     만원 인상  엔씨  부인에도 기대 들썩,0
엔씨소프트 연봉     만원 인상은  사실무근 ,0
최태원 회장 이끌 대한상의에  젊은 기업인  합류,0
상의 전경련 경총 쪼개진 경제단체론 규제 폭주 못막는다,0
서울상의에 거센 혁신바람 김남구 박지원 장병규도 회장단 합류,0
젊어지는 서울상의 김범수 김택진 등 IT 스타트업 기업인 합류,0
   세대교체 IT 금융  뉴페이스 로 진용,0
 생생경제  최태원  김택진  김범수 삼총사가 이끄는 대한상의의 미래는 ,0
서울상의 회장단에 IT 게임 스타트업 기업인들 합류    미래산업 목소리 낼 것 ,0
서울상의 회장단 개편  김범수 김택진 장병규 등 젊은 IT기업인 합류 ,0
서울상의 회장단에 IT 스타트업 젊은 기업인 합류,0
재계 리더십  새 바람 분다   금융 IT CEO로 세대교체,0
넥슨 넷마블에 이어 연봉  천만원 인상설 엔씨  사실무근 ,0
택진이형  다음 달   일 주주총회 연다,0
김남구 박지원 장병규 대한상의 회장단 합류,0
오는   일 서울상의 회장단에 IT 게임  젊은 피  수혈,0
게임빌 컴투스도 연봉 인상  평균    만원 이상 ,0
  시장 정책에 한목소리 내야  변화 요구받는  대 경제단체 ,0
한국게임산업협회  강신철 협회장 연임,0
여성경제인협회  마케팅부터 입점까지 판매전략  일간 집중 강의,0
세대교체 성공한 대한상의      년째 차기 회장도 못뽑는 전경련,0
 비즈 포커스  최신원 회장 구속 난감한 SK그룹,0
최태원 끌고 김범수 김택진 밀고  상의 새바람 분다,0
 더 밀리면 죽는다    위기감 에 경제단체 전면 나서는 신 구 총수들,0
 경제단체 쇄신  정부에 할 말은 확실히 하자 ,0
경제단체장 새 얼굴로 바뀐다 무역협회  오늘   일  차기 회장 추대 확정,0
배민 김봉진  글로벌 부호 기부클럽 한국인  호 되다,0
구자열  무협 회장 공식 추천 리더십 교체기 맞아 경제단체 쇄신 필요 지적,0
IT 게임 품은 대한상의 분위기 바뀌는 경제단체,0
왕년엔 재계 맏형 단체였지만 전경련  나홀로  구인난  허덕,0
게이머까지 등돌린  확률형 아이템    바다이야기와 뭐가 다른가 ,0
 OS 강요  구글 제재 어디까지  공정위   월 전원회의 연다,0
새 수장 맞는 경제단체들 경제 단체 모두 기업인 회장 시대,0
방향 잃은 코스피      일   파월의  입 을 주목하라,0
코스피      선 아래로 후퇴  기관  거래일 연속 매도세,0
코스피  다시     선 아래로 기관 외인 매도에      ,0
닻 올리는 경제단체장  최태원 구자열   정치권 향해  재계 대변  목소리 커지나   ,0
경제 단체  리셋의      쇄신 위상변화 기로에 서다,0
최태원 구자열호 출범 경제단체 판도 바뀐다,0
최태원 회장  대한상의  세대교체 ,0
최태원 구자열 이번 주 최종 선출 전경련도 허창수 연임 여부 결정,0
최태원 차기 대한상의 회장   명 부회장단에  젊은 피  수혈 IT 금융 CEO    ,0
한화솔루션   연쇄창업가  이사진 영입 신사업 힘주나,0
   억 역대 최고  택진이형 역시  연봉킹 ,0
게임  뽑기 아이템  논란 확산 학계 비판 국민청원까지,0
힘세지는 재계 최태원 구자열 경제계 수장으로,0
외국인  올해 삼성전자 빼면 국내 주식  조 순매수,0
 주간경제일정  가계 빚 얼마나 늘었을까 한국은행  분기 가계신용 발표,0
 연봉     만원 올려주겠다   배그  제작사도 인상전쟁 가세,0
 엔씨소프트 내년 영업익  조     목표가    만원까지  껑충 ,0
 시그널  엔씨소프트  키다리스튜디오 지분 확보   사업협력으로 이어질까,0
넥슨 넷마블도 깜짝  크래프톤  개발자 초봉     만원 ,0
엔씨소프트  리니지 M   내달 대만 일본 출시,0
넥슨 넷마블 이어 크래프톤까지  개발자 고액연봉시대 ,0
   사외이사 모셔라  재계  새 자본시장법 시행 앞두고 인력 확보 분주,0
엔씨  리니지 M  다음달   일 대만 일본 간다,0
리니지 M   월   일 대만 일본 동시 서비스 시작,0
엔씨소프트  리니지 M 내달   일 대만 일본 서비스,0
국내 시총   개사  ESG 평가지수  최고평점은 SK하이닉스,0
엔씨  프로야구 H  신규 마스터 투수 출시,0
빅히트  글로벌 유일 팬 플랫폼 도약  위버스 V라이브 시너지 ,0
 STOCK  엔씨소프트  확률형 아이템 규제에도  주가 문제 없어 ,0
엔씨소프트      년까지 깜짝실적 가능 목표가  미래에셋,0
 빅데이터MSI 시장심리 톱   삼성전자 LG전자 두산 LS 쌍용양회,0
  일 장 마감 후 주요 종목뉴스,0
엔씨소프트  키다리스튜디오 지분       취득,0
엔씨소프트  확률 공개 규제 매출 영향   적극매수 KTB,0
미래에셋대우  엔씨소프트  흥행 예상 신작 출시로 최고 실적 가능 ,0
기부로  플렉스 하는 IT 부호   김범수 김봉진  재산 절반 이상 환원 ,0
MBC 엔씨소프트  SF 등 다양한 장르물 개발중 ,0
공정위로 가는 게임 확률 논란     확률 조작 원죄  되풀이될까,0
엔씨소프트  MBC와 손잡고 IP 공동개발 추진,0
엔씨 NC  MBC  게임 영화 등 IP 전방위 활용,0
SK증권   중기부  급 공무원  임원으로 영입,0
MBC 엔씨소프트  IP공동개발 협약 체결,0
엔씨소프트  지식재산권 개발 위해 MBC와 협력 MBC 드라마가 엔씨 웹툰으로 ,0
비트코인처럼 삼성전자 주식    주로 쪼개 살 수 있을까,0
 단독 SK증권  중기부  벤처투자  팀장급 공무원 영입,0
 특징주  메타버스 산업 유망  관련주 강세,0
    조 경기부양 이어  게임 판호 재개까지    랠리 기대,0
 용진이형 의 새 야구단명은  SSG랜더스  ,0
위상 높아진 대한상의 미래 세대 위한 경영 환경 만든다,0
     vs        R D 격차 더 벌어졌다,0
YJM게임즈  국내 최대 VR 개발사 넷마블의 메타버스 파트너로 부각,0
 코로나 끝나도 재택 이어진다  재계 휩쓰는  워크 뉴노멀 ,0
   만원 LG화학     주 매수  국내 소수점 거래 언제쯤 ,0
엔씨 유니버스  박지훈 신곡  Call U Up  음원 MV 공개,0
엔씨소프트  블소  사전예약    만 달성,0
 블소  달아오르네  사전예약자    만명 돌파    국내 신기록,0
엔씨  블레이드 소울    분위기 좋다 사전예약자    만,0
    만원 주식   만원에 사자  동학개미에 재산증식 기회를,0
엔씨  블레이드 소울   사전예약   일만에    만  최단기간 ,0
  주 단위  사라지나  소수점 매매로 우량주 문턱 낮춰야 ,0
확률형아이템 잡음에도 엔씨  규제 우려보다 신작 기대 더 커,0
코로나에 휩쓸린 기업들  R D로 해법 찾는다,0
추억의  도토리 미니홈피   메타버스 타고 부활 성공할까,0
엔씨소프트  리니지 M 등 신작 출시 임박 수익원 다변화 대신 ,0
신한금투  엔씨소프트  확률형 아이템 우려 제한적 ,0
 STOCK  엔씨소프트   리니지 M 블레이드 소울  에 거는 기대감,0
엔씨소프트  신작 출시 임박 포트폴리오 다변화 주목 대신,0
 클릭 e종목  엔씨소프트  신작 출시임박 수익원 다변화 주목 ,0
확률형 아이템 규제 법제화  급물살 ,0
 대국민 사기  괴물이 된  확률형 아이템 ,0
엔씨소프트  규제우려로 인한 주가하락은 매수기회 신한투자,0
엔씨소프트  매출 다변화에 실적 안정성 높아져 대신,0
직원 한 마디에 회사  휘청  공포의  블라인드  리스크,0
  만원에 LG화학    주 매수   주식 소수점 거래 도입 논의  본격화 ,0
코스피  기관 외인    조  팔자      선 후퇴,0
엔씨 유니버스  음원 발매도  성공적  박지훈 신곡  개국 톱   진입,0
 억 써도 안 나오던 게임 아이템 넥슨   판도라 상자  연다  이슈  ,0
넥슨   확률형 아이템  확률 전면 공개 실시간 모니터링 시스템 도입도,0
KB증권  디지털 IT 경력직 채용 진행,0
재계 존재감 커진 IT 기업인들  젊은 피 에서  신주류 로,0
   만원 육박  고가주  즐비    소수점 거래  도입 힘받나,0
 확률형 아이템  도박 논란에  게임업계  뒷북 규제 ,0
엔씨  블레이드   소울     사전예약    만 달성,0
뿔난 이용자에 넥슨 백기  확률정보 모두 공개 ,0
게임  맏형  넥슨  아이템 확률 모두 투명하게 공개 ,0
KB증권  디지털 정보기술 역량 강화 위한 경력직 채용,0
KB증권 디지털 IT 역량 강화를 위한 경력직 채용 실시,0
코스피  중국 경제 성장률 목표치 상승 소식에 낙폭 ,0
로블록스 상장 국내  메타버스  도 같이 뜬다,0
 금리 상승 부담에 깨진 삼천피 외국인은 금융  대거 담았다,0
 현실이 된 가상세계    메타버스 경제  산업의 판을 바꾼다 ,0
LG전자  AI 스타트업에  억 투자 재계는 지금 AI에 빠졌다,0
넷마블 엔씨소프트  주주간 계약 종료,0
넷마블 엔씨  주주간 협력  의무 해지 사업 제휴는 유지,0
엔씨 넷마블  지분 동맹   년 만에 종료,0
넷마블 엔씨  혈맹관계  해제 넷마블   조 천억  돈방석 ,0
넷마블 엔씨  주주간 계약 해소에도 사업제휴 협력은 지속,0
 K 컬처  중심에 선 CJ  디지털 기반 새 먹거리 찾는다  신성장 동력 발굴하   ,0
NC  유니버스  한달만에 팬덤 앱  위    빅히트  위버스 와 경쟁 격화,0
경제단체  새 수장  최태원 구자열  행보 본격화,0
 기자수첩  확률형 아이템  논란  게임사들이 답 내놓아야,0
 분기 실적이 고비   가짜성장주 주의를,0
당국  시장조성자 혜택 축소 나서자 증권사  시장조성 포기할 판  반발,0
성장주 주가  분기 실적이 고비 가짜 성장주는 피해라  포트라이트 ,0
넥슨   당첨확률 제로  게임아이템 판매  이용자  사실상 사기 ,0
  일 장 마감후 주요종목 뉴스,0
넷마블 엔씨  주주간 협력  의무 해지  사업 협력은 지속 ,0
 단독  네이버 이해진 고백  나도 해진이형 쏜다 칭찬 받고 싶지만    IT선빵   ,0
네이버 카카오 이어 엔씨도 ESG 경영 앞장,0
 하쿠나 라이브   언택트 시대에 Z 세대가 영상을 활용하는 법,0
초봉 상한 없앤 엔씨가 대장  IT기업 연봉 서열은 ,0
엔씨소프트  프로야구 H  특집 방송 티키타구  화 공개,0
엔씨  게임업계 첫 ESG 경영 조직 신설,0
묻고 더블로  쩐의 전쟁  빅테크 게임업계  초봉 킹 은 ,0
엔씨소프트  게임업계 첫 ESG 경영실 신설,0
게임업계  이달 하순 주주총회 시즌 컴투스 의장 신설  눈길 ,0
 조간브리핑   실적 호재  엔씨소프트  개발자 연봉     만원   인상,0
게임 IT업계  임금인상 도미노  인재 지키기  사활,0
엔씨  IT업계 최고 대우   신입 연봉 상한선 없애,0
택진이형 작년 연봉    억   엔씨 직원 평균연봉도   억 ,0
엔씨소프트 직원 평균 연봉  억원 돌파했다,0
엔씨소프트 평균 연봉  억 돌파  김택진 대표 지난해 연봉    억원,0
엔씨  택진이형  지난해 연봉    억 원 받았다 상여금만    억,0
김택진 엔씨 대표  지난해 연봉    억 리니지 등 성과 반영,0
잘나가는 네이버 엔씨 공통점은  평균 연봉  억원대 ,0
엔씨 김택진 연봉    억  임직원 평균 연봉  억 달성,0
 대기업 뺨치네  네이버 엔씨  직원 평균급여  억 돌파  IT 업계 최초 ,0
하태경    N  확률형 아이템 조작 의혹 공정위에 이첩,0
엔씨소프트  신규게임 출시 모멘텀 본격화 NH ,0
 엔씨소프트  신작 출시 모멘텀 임박 최선호주    NH투자증권,0
 클릭 e종목  엔씨소프트  신규 게임 출시 주가 모멘텀 시작 ,0
엔씨소프트  상반기 신규게임 모멘텀 본격화 시기  NH,0
IT 인력난에 관심   삼성 SW아카데미  내달  기 모집,0
플랫폼 업계로 확산된 임금인상 도미노 출혈경쟁 vs 마땅한 댓가,0
금리 상승 직격탄 맞고 맥 못추는 국내 성장 ,0
 연봉킹  택진이형 지난해 연봉    억 수령 전년 두 배 수준,0
하태경   확률 논란  마비노기 리니지 등 공정위 고발,0
 스타트업 대한상의 부회장  이한주라는 스타트업 창업자의 명함,0
NH증권  엔씨소프트  신작 출시 효과 본격적으로 나타날 것 ,0
SKT  연봉 지난해 IT 업계 최고수준   박정호 대표도   억원,0
SKT 박정호 대표 작년 연봉   억원 직원 평균연봉  억 천만원,0
IT업계  평균 연봉  억원 시대 경영진 직원 격차는 심화,0
NC  AI 챗봇  이루다  개발사 스캐터랩 영업권  전액 손실 ,0
박정호 SKT 사장 작년 연봉     억  인당 직원 연봉은     억,0
 연봉잔치 게임사에 고통분담 호소했지만   PC방의 눈물,0
엔씨소프트 네이버 평균 연봉  억원 돌파,0
인기협  구글 수수료 인하는 미봉책 갑질 방지법 통과 촉구 ,0
컴투스   승리호  VFX 제작사 위지윅스튜디오에 전략적 투자,0
개발자 영입 전쟁에 중소 스타트업  스톡옵션   조직문화 로 반격,0
재계 성과급 불만 커지자 입연 총수들  보상 약속 ,0
임박한 신작 모멘텀에 재부상하는 엔씨소프트,0
자회사 상장 투자 대박 겹호재 넷마블 반등할까  포트라이트 ,0
엔씨 평균 연봉  억원 넘어서 김택진 대표    억 수령,0
 산업 막전막후  정몽구    억 택진이형    억 CEO 연봉킹은 ,0
 경제 톡톡톡 영끌  주택자  한숨  공시가격 인상 후폭풍,0
삼성 안 부럽네 네이버 엔씨  연봉  억 클럽 ,0
자회사 상장 투자 대박    겹호재  넷마블 반등 기대감,0
 핫이슈 키워드  LH 사태 첫 사과 LH 퇴직자 조사 LH는 문 정부의 적폐 아   ,0
 조간브리핑  폴크스바겐  자체 배터리셀 도입 K배터리에 직격탄 될까,0
 재산 절반 기부  카카오 김범수 연봉  억 직원 평균연봉  억   만원,0
조원태 한진그룹 회장 연봉   억 전년보다     올라,0
 단독  삼성전자 임협 난항 월급날 하루 전  소급분 못줘  공지,0
카카오  평균 연봉  억  대열 합류   인 평균  억   만원 ,0
카카오도 네이버 NC 이어 작년 평균 연봉  억 원 돌파,0
네이버 엔씨소프트 이어 카카오도 지난해 직원 평균급여  억원 돌파,0
카카오   평균연봉  억  대열 합류   스톡옵션 영향 ,0
SK바사는 시작  IPO 시장  똘똘한 대어  몰려온다,0
벤처업계  장외시장 좋은 기업 많지만 지금은 과열 상태 ,0
인터넷기업협회  사상 첫 비기업인 회장 나온 이유는,0
엔씨소프트  MBC SBA와 웹툰 드라마 영화 공모전 개최,0
디셈버앤컴퍼니  간편투자 플랫폼  핀트  투자일임 계좌   만건 돌파,0
엔씨소프트  모바일 게임  프로야구 H    월  일 출시,0
MZ세대 재테크 플랫폼  핀트   일임계좌   만 돌파 신한금융 추격 ,0
글로벌 디지털 마케팅 에이전시 퍼틸레인    억 규모 첫 투자 유치 성공,0
 누구나 구단주  엔씨   월 일  프로야구 H   출시,0
 역대 최대 매출이면 뭐합니까   쥐꼬리  연봉 더존 직원들 울분  IT선빵  ,0
엔씨소프트   프로야구 H    월 일 출시,0
카카오도  평균 연봉  억  합류 여민수   억 조수용   억원 수령,0
컬리 야놀자 장외가 급등    장외주식 과열 우려 ,0
AI 인간  걸그룹 유튜버  시대 인간성이 흔들린다,0
쿠팡  인재 모시기 카카오 엔씨 네이버도  연봉  억  대열에,0
개발자  몸값 전쟁 이 연봉지도 바꿨다,0
 뜨거운 감자  CEO 직원 연봉격차  적정 수준은 ,0
카카오 여민수 조수용  작년 연봉   억   억 직원들은 평균  억,0
엔씨소프트  잇단 신작 출시 차주부터 모멘텀  강화 ,0
게임업계  IT 개발자  가뭄 에 연봉 인상 러시 주가 영향은 ,0
쇠파이프 대신 온라인 임투  연봉이     만원 올랐다,0
 쿠키런  킹덤  대박에 데브시스터즈 올 들어 주가  배,0
카카오  지난해 직원  평균 연봉  억   만 원   스톡옵션 영향 커 ,0
 냉탕온탕  김택진  마티네즈  정영채  민경준  이재웅 ,0
상장 꿈꾸는 토종 앱마켓  원스토어   구글 대항마 될까,0
 빅데이터MSI 시장심리 톱   SK NAVER 하이트진로 현대제철 대웅제약,0
카카오도  직원 평균 연봉  억  대열 합류,0
 초봉     만원  몸값 치솟는 IT개발자 스타트업은 웁니다,0
 CEO풍향계   나도 주고싶다  이해진   사명은 LX  구본준,0
연봉 올리는 게임사들  주가엔 악영향   시장은 실적으로 평가 ,0
카카오도  억 개발자 주가 상승에 코딩 학습열풍,0
카카오도  연봉  억 클럽   네카라쿠배  연봉 배틀 요동,0
 산업 Now  LG전자 임금    인상 쿠팡     만주 보호예수 풀렸다,0
황희 장관  법으로 아이템 확률공개 게임테마파크 만들 것 ,0
신작 러시  날개 꺾인 게임주 힘 받나,0
 따상 후 수직낙하 장외주식 투자자의 눈물,0
엔씨  유니버스   AB IX  대  영상통화 팬 모집,0
 따상  후 급락 손실 불어나는 장외 공모주 투자,0
황희 문체부 장관  확률형 게임 아이템 정보 공개  지금이라도 법제화해야 ,0
황희 장관  확률형 아이템 정보공개 법정화  이용자 불신 해소 ,0
 확률형 아이템 논란의 진짜 문제   희귀 아이템 뽑기 는 로또 수준   도박 중   ,0
 귀여운 리니지  트릭스터M    일에 못본다  일정 연기해 완성도 높일 것 ,0
삼성전자 안 부럽다 네이버 카카오  평균 연봉  억 돌파,0
정의선 현대차그룹 회장  성과급 불만 인식 정확한 보상 약속 ,0
네이버 카카오 엔씨 연봉  억  임직원 격차는  갈등의 불씨 ,0
 화석이 된 상아탑  현장선  파이썬  쓰는데 대학은  자바  교육  기업들  바   ,0
IT기업들 파격 보상에  삼성전자 등 대기업 직원 처우 불만 커졌다,0
황희 문체부 장관  확률형 아이템 정보공개 법정화 필요 ,0
황희 장관  확률형 아이템 정보공개 법정화로 불신 해소해야 ,0
엔씨 김택진    억  연봉킹  대기업 오너 제쳤다,0
  ICT  엔씨소프트  모바일게임  프로야구 H   내달  일 출시,0
엔씨소프트   분기 사상 최대 분기 이익 예상 현대차,0
 이번주 추천주  사업 재평가  LG전자  신작 효과  엔씨소프트 주목하라,0
 애들 학비도 버겁네  하나투어 작년 평균 연봉     만원,0
엔씨소프트  리니지 M  대만 일본 상륙,0
대일이형 떴다 펄어비스  연봉    만원 추가 인상  마침표 ,0
네이버  임직원      명에게 스톡옵션 지급   성과급 논란  잠재울까,0
 종목속으로  빅히트  엔터 대장주 넘어 플랫폼 기업으로 진화   ,0
리니지 M 대만  일본에서 서비스 시작,0
 경제단체 판  확  바뀐다  최태원 상의 회장에 기대감,0
최태원 대한상의 회장  경제단체 역할 커질 것  종합 ,0
