뉴스제목,주가변동
하반기 역대급  리츠 IPO  시장 선다,1
호실적 전망에도    암초  만난 상장사,1
국민연금 포트폴리오 변화 움직임 수혜주로 떠오른 종목은 ,1
투자 종목 늘리는  큰 손  국민연금이 찜할 종목  오른다  담자 ,1
내달 상장앞둔 디앤디플랫폼리츠   년내  몸값  조  리츠로 키울 것 ,1
 IPO출사표 디앤디플랫폼리츠  공모리츠 붐 물꼬 틀까,1
디앤디플랫폼리츠   년 안에 시총  조 리츠 도약 ,1
 시그널  디앤디플랫폼리츠  네이버 손잡고 물류 인프라 확대 나선다,1
디앤디플랫폼리츠  내달 코스피 상장  우량 자산 편입 ,1
디앤디플랫폼리츠  코스피 상장으로 국내 초대형 리츠 될 것 ,1
디앤디플랫폼리츠  수요예측 경쟁률     대       조원 몰려  마켓인사이트 ,1
 마켓인사이트 디앤디플랫폼리츠  청약 첫날 경쟁률      대  ,1
탄탄한 자산에 배당매력  연기금 외국인  리츠  쓸어담는다  큰손 몰리는 리츠시장   ,1
 건축과 도시   경제성 원칙보다는 사용자 마음으로 개발했지요 ,1
 건축과 도시  붉은 벽돌 박공 지붕    옛 성수 를 품다,1
삼성   SK디앤디  개발 파이프라인 증가 재생 에너지는 부진 ,1
 조 대어  SK리츠  멀티섹터  디앤디플랫폼    줄상장하는 리츠,1
외인  줍줍    모회사 둔  스폰서리츠  승승장구,1
 이번 주 증시 캘린더   수소차  타고 일진하이솔루스  공모주 청약   바이젠셀   ,1
오늘의 증시 메모  월   일 ,1
유희열   생활음악  프로젝트 시작     순간의 배경처럼 음악이 자리잡길 ,1
 인사이드 스토리 롯데 이어 SK가 리츠 만든 까닭,1
SK디앤디  주거브랜드  에피소드  서초 강남 신촌 수유 등으로 확대,1
